canonical_case_id,object_name,package,domain,fault_family,fault_subtype,system_fault,truth_source,truth_crosscheck_disagreement,truth_crosscheck_eligible_v2,truth_crosscheck_onset_delta_s,truth_crosscheck_offset_delta_s,truth_crosscheck_overlap_s,truth_crosscheck_disagreement_v2,truth_crosscheck_schema_version,row_count,duration_s,fault_start_s,fault_end_s,missing_active_interval,active_from_first_sample,interval_violation,missing_v2_features,trajectory_fingerprint,split_group_id,split
rfly_e52da3505817493605ab,Real-Sensors/acce-mag/443_1/log_67_2023-6-15-09-47-38/log_67_2023-6-15-09-47-38.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,631,63.0,20.2,32.0,False,False,,,"0.4,0.5,0.1;-1.5,1.8,-9.9;35.3,-17.4,-9.4;-2.8,-3.6,-7.6;-0.8,1.9,-0.6",real_session:Sensor:2023-6-15,development
rfly_972b3db70fbc75375cc1,Real-Sensors/acce-mag/444_1/log_68_2023-6-15-09-50-58/log_68_2023-6-15-09-50-58.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,607,60.6,20.4,31.8,False,False,,,"0.6,0.5,0.8;0.9,0.2,-9.1;56.1,-20.7,-9.2;1.4,-0.9,-6.4;1.3,-0.8,0.0",real_session:Sensor:2023-6-15,development
rfly_84b93c08c32a0fa3e265,Real-Sensors/acce-mag/445_1/log_69_2023-6-15-09-54-44/log_69_2023-6-15-09-54-44.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,576,57.5,20.3,32.0,False,False,,,"0.3,-0.0,0.1;-0.5,1.1,-9.9;26.5,-12.3,-9.9;-0.2,-4.8,-6.8;-0.3,-1.5,-0.5",real_session:Sensor:2023-6-15,development
rfly_63893448d7baaa64f7ef,Real-Sensors/acce-mag/446_1/log_70_2023-6-15-09-58-06/log_70_2023-6-15-09-58-06.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,628,62.7,20.5,32.0,False,False,,,"-0.0,-0.0,0.3;-0.2,0.6,-9.7;60.5,-22.8,-9.6;-3.5,-4.7,-7.5;-0.4,-1.4,-0.6",real_session:Sensor:2023-6-15,development
rfly_c82fdb730037366efe60,Real-Sensors/circling-GPS/390_1/log_36_2023-6-10-11-52-50/log_36_2023-6-10-11-52-50.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1504,150.3,57.2,105.1,False,False,,,"0.2,0.3,-0.3;47.4,-20.0,-15.3;57.3,-9.1,-15.3;85.2,-12.1,-12.9;2.4,3.9,-0.8",real_session:Sensor:2023-6-10,development
rfly_4cc457b59116dc5e888f,Real-Sensors/circling-GPS/391_1/log_37_2023-6-10-11-57-30/log_37_2023-6-10-11-57-30.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1402,140.1,56.7,108.9,False,False,,,"0.1,-0.4,0.3;39.0,-22.9,-14.7;45.9,-22.9,-14.7;34.6,6.6,-12.9;0.4,0.7,0.2",real_session:Sensor:2023-6-10,development
rfly_29149bec56b4bdb9f4d6,Real-Sensors/circling-GPS/392_1/log_38_2023-6-10-12-07-34/log_38_2023-6-10-12-07-34.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1526,152.5,57.3,107.2,False,False,,,"0.8,-0.6,0.1;45.2,-25.9,-14.7;57.8,12.7,-15.0;58.5,-18.4,-12.1;-2.4,-4.9,-2.4",real_session:Sensor:2023-6-10,development
rfly_b0ca6e9c63114dcc8334,Real-Sensors/circling-GPS/392_2/log_41_2023-6-15-07-30-42/log_41_2023-6-15-07-30-42.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1555,155.4,56.8,104.3,False,False,,,"0.0,-0.3,0.9;53.8,-11.6,-14.1;58.7,22.7,-14.1;53.4,-12.0,-9.4;1.1,3.5,1.5",real_session:Sensor:2023-6-15,development
rfly_ffcbe41024e6448177a4,Real-Sensors/circling-GPS/393_1/log_42_2023-6-15-07-36-48/log_42_2023-6-15-07-36-48.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1516,151.5,56.8,105.8,False,False,,,"-0.8,0.1,0.2;49.1,-19.1,-14.7;35.4,-49.0,-14.7;20.6,-9.6,-12.5;0.7,3.7,2.7",real_session:Sensor:2023-6-15,development
rfly_5d37a0ffb6ce4fcdc1c9,Real-Sensors/circling-GPS/394_1/log_43_2023-6-15-07-41-22/log_43_2023-6-15-07-41-22.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1357,135.6,57.0,107.1,False,False,,,"0.5,-0.1,-0.5;40.2,-18.9,-15.5;44.1,-18.7,-15.5;45.3,-18.6,-15.4;1.0,-2.3,-1.9",real_session:Sensor:2023-6-15,development
rfly_c1b26d8d42b558056a77,Real-Sensors/circling-GPS/395_1/log_44_2023-6-15-07-46-18/log_44_2023-6-15-07-46-18.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1394,139.3,57.1,104.5,False,False,,,"0.1,-0.4,0.2;43.0,-17.2,-14.6;50.0,-15.7,-14.7;52.2,-13.9,-13.3;0.9,3.2,1.1",real_session:Sensor:2023-6-15,development
rfly_fb3b462dc040e1586719,Real-Sensors/circling-acce/366_1/log_2_2023-6-10-08-14-28/log_2_2023-6-10-08-14-28.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1387,138.6,57.0,104.6,False,False,,,"-0.1,0.0,-0.1;38.5,-21.6,-15.0;43.5,-23.1,-15.1;47.3,-20.9,-13.5;-1.6,0.3,0.1",real_session:Sensor:2023-6-10,development
rfly_a41c120d84d3fef43829,Real-Sensors/circling-acce/367_1/log_3_2023-6-10-08-21-10/log_3_2023-6-10-08-21-10.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1392,139.1,57.1,105.2,False,False,,,"-0.8,-0.0,-0.5;34.8,-18.8,-15.8;39.4,-21.8,-15.5;41.3,-22.0,-15.4;0.0,4.9,-1.2",real_session:Sensor:2023-6-10,development
rfly_0a0812e6fdc6bb4a1981,Real-Sensors/circling-acce/368_1/log_4_2023-6-10-08-27-54/log_4_2023-6-10-08-27-54.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1517,151.6,57.1,104.9,False,False,,,"-1.8,-0.7,-0.5;44.6,-22.9,-15.5;55.9,-8.3,-15.0;46.7,-20.3,-14.6;-2.4,1.8,0.3",real_session:Sensor:2023-6-10,development
rfly_c02ddeb2ac04ad9e7839,Real-Sensors/circling-acce/369_1/log_5_2023-6-10-08-34-38/log_5_2023-6-10-08-34-38.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1503,150.2,57.2,106.9,False,False,,,"-0.3,-0.2,-1.0;44.7,-24.1,-15.8;56.1,-15.6,-16.1;43.9,-22.6,-12.0;1.1,3.3,4.2",real_session:Sensor:2023-6-10,development
rfly_dd7643dbe9ff16f84edf,Real-Sensors/circling-acce/370_1/log_6_2023-6-10-08-43-04/log_6_2023-6-10-08-43-04.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1504,150.3,57.4,105.1,False,False,,,"0.8,-0.4,-1.2;45.6,-24.4,-16.4;57.6,-10.7,-16.1;50.5,-22.7,-12.7;-0.1,4.6,-0.1",real_session:Sensor:2023-6-10,development
rfly_b7a7a52578e3420f68e3,Real-Sensors/circling-acce/371_1/log_7_2023-6-10-08-47-16/log_7_2023-6-10-08-47-16.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,699,69.8,57.4,61.8,False,False,,,"-0.2,-0.0,-0.9;-0.8,4.0,-14.9;35.8,-21.2,-15.9;45.2,6.1,-16.1;25.3,-9.3,0.1",real_session:Sensor:2023-6-10,development
rfly_e8fe3d7043a02b60d37c,Real-Sensors/circling-acce/371_2/log_11_2023-6-10-08-59-52/log_11_2023-6-10-08-59-52.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,822,82.1,65.4,70.9,False,False,,,"-0.8,-1.4,-0.2;-0.8,3.0,-18.4;34.0,-15.0,-25.2;41.4,5.3,-25.5;26.9,-13.3,2.2",real_session:Sensor:2023-6-10,development
rfly_d62983bc047ed659d2ec,Real-Sensors/circling-acce/371_3/log_12_2023-6-10-09-08-30/log_12_2023-6-10-09-08-30.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1390,138.9,56.4,105.8,False,False,,,"-0.6,-0.0,0.5;32.3,-20.9,-14.6;36.8,-25.0,-14.8;33.5,-22.7,-14.6;2.6,5.8,5.3",real_session:Sensor:2023-6-10,development
rfly_cc2c5bdcda114cf691d5,Real-Sensors/circling-baro/378_1/log_20_2023-6-10-09-56-38/log_20_2023-6-10-09-56-38.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1422,142.1,57.3,108.5,False,False,,,"-1.3,0.7,-0.4;36.3,-25.5,-15.3;44.5,-24.7,-15.7;41.6,-25.6,-13.0;-2.3,4.4,8.7",real_session:Sensor:2023-6-10,development
rfly_bf6cfe76403f002efc64,Real-Sensors/circling-baro/379_1/log_21_2023-6-10-10-01-28/log_21_2023-6-10-10-01-28.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1415,141.4,57.4,106.4,False,False,,,"-0.3,-0.3,-1.0;39.1,-22.5,-15.8;47.0,-21.3,-15.7;47.2,-20.6,-12.5;-0.3,3.6,3.2",real_session:Sensor:2023-6-10,development
rfly_fd2286b9afe93c1d40ea,Real-Sensors/circling-baro/380_1/log_22_2023-6-10-10-09-30/log_22_2023-6-10-10-09-30.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1729,172.8,56.3,107.1,False,False,,,"-1.1,-0.8,-0.6;56.1,-9.7,-15.5;37.3,6.7,-15.6;-12.4,-10.6,-36.7;-2.8,1.5,26.3",real_session:Sensor:2023-6-10,development
rfly_f0babba26e704ac25c97,Real-Sensors/circling-baro/381_1/log_23_2023-6-10-10-16-08/log_23_2023-6-10-10-16-08.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1675,167.4,64.6,112.3,False,False,,,"-1.6,-0.5,0.0;32.4,-21.3,-25.0;52.3,-21.2,-24.8;31.3,-25.5,-13.3;-0.3,1.5,4.5",real_session:Sensor:2023-6-10,development
rfly_8e3b5363a4ca36282b67,Real-Sensors/circling-baro/382_1/log_24_2023-6-10-10-22-48/log_24_2023-6-10-10-22-48.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,2150,214.9,56.9,109.6,False,False,,,"-0.5,-0.1,-0.5;37.4,7.5,-15.6;46.1,-20.5,-12.7;45.8,-20.1,-46.1;-1.7,1.3,70.1",real_session:Sensor:2023-6-10,development
rfly_f11a08672f244244a7a0,Real-Sensors/circling-baro/383_1/log_25_2023-6-10-10-29-02/log_25_2023-6-10-10-29-02.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1494,149.3,65.8,84.7,False,False,,,"-0.8,0.1,0.2;22.1,-6.2,-24.7;31.2,-17.0,-61.5;-75.8,-23.6,-13.7;-9.2,-7.1,-1.0",real_session:Sensor:2023-6-10,development
rfly_537fcf35240b146856f4,Real-Sensors/circling-baro/383_2/log_26_2023-6-10-10-46-08/log_26_2023-6-10-10-46-08.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1665,166.4,65.9,115.1,False,False,,,"-1.6,-0.4,-1.0;30.1,-22.0,-26.1;52.8,-18.8,-56.1;40.6,-24.1,17.7;-4.8,-3.7,29.3",real_session:Sensor:2023-6-10,development
rfly_e092580937b1779592c9,Real-Sensors/circling-gyro/372_1/log_14_2023-6-10-09-16-26/log_14_2023-6-10-09-16-26.ulg,Real-Sensors,Real,Sensor,Gyroscope,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1394,139.3,56.7,103.7,False,False,,,"-2.4,-0.2,-0.0;33.8,-25.2,-14.9;37.7,-26.0,-15.2;38.6,-25.9,-13.2;-2.2,3.0,1.6",real_session:Sensor:2023-6-10,development
rfly_9852ab84f05e5ad4bcf0,Real-Sensors/circling-gyro/373_1/log_15_2023-6-10-09-30-00/log_15_2023-6-10-09-30-00.ulg,Real-Sensors,Real,Sensor,Gyroscope,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1423,142.2,56.8,105.4,False,False,,,"0.0,0.2,-0.9;33.0,-25.8,-16.1;32.9,-23.4,-16.1;28.2,-20.1,-13.1;-0.5,3.9,0.7",real_session:Sensor:2023-6-10,development
rfly_04a3d164da043b1c2ff9,Real-Sensors/circling-gyro/374_1/log_16_2023-6-10-09-34-58/log_16_2023-6-10-09-34-58.ulg,Real-Sensors,Real,Sensor,Gyroscope,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1417,141.6,57.0,103.7,False,False,,,"0.2,-0.2,0.3;34.1,-26.4,-14.6;40.8,-27.8,-14.7;40.8,-27.4,-12.3;0.6,3.8,6.2",real_session:Sensor:2023-6-10,development
rfly_bed5ac3ee04a245ab025,Real-Sensors/circling-gyro/375_1/log_17_2023-6-10-09-39-52/log_17_2023-6-10-09-39-52.ulg,Real-Sensors,Real,Sensor,Gyroscope,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1414,141.3,57.0,105.7,False,False,,,"0.3,-0.2,0.0;40.4,-21.8,-14.9;49.1,-20.1,-14.9;45.3,-21.9,-12.6;0.5,3.7,3.4",real_session:Sensor:2023-6-10,development
rfly_b2278d1909967c40786d,Real-Sensors/circling-gyro/376_1/log_18_2023-6-10-09-45-36/log_18_2023-6-10-09-45-36.ulg,Real-Sensors,Real,Sensor,Gyroscope,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1428,142.7,57.0,104.9,False,False,,,"-1.0,-1.1,-0.3;39.5,-23.1,-15.2;49.8,-20.1,-15.2;44.4,-21.2,-12.6;-1.2,2.3,4.4",real_session:Sensor:2023-6-10,development
rfly_2bfedd9396d6708ae930,Real-Sensors/circling-gyro/377_1/log_19_2023-6-10-09-50-56/log_19_2023-6-10-09-50-56.ulg,Real-Sensors,Real,Sensor,Gyroscope,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1559,155.8,57.3,107.5,False,False,,,"0.2,-0.4,-0.3;49.7,-23.1,-15.1;55.5,-2.6,-15.3;53.3,-15.6,-11.7;-1.3,6.4,3.1",real_session:Sensor:2023-6-10,development
rfly_a78b6e5345b064e741ac,Real-Sensors/circling-mag/384_1/log_27_2023-6-10-10-52-00/log_27_2023-6-10-10-52-00.ulg,Real-Sensors,Real,Sensor,Unknown,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1447,144.6,57.3,107.0,False,False,,,"-1.0,0.2,-0.8;42.5,-22.6,-15.6;52.7,-18.2,-15.7;45.9,-21.9,-13.1;-5.3,-2.1,5.7",real_session:Sensor:2023-6-10,development
rfly_f8485c0c0bf28aeeac64,Real-Sensors/circling-mag/385_1/log_28_2023-6-10-10-58-30/log_28_2023-6-10-10-58-30.ulg,Real-Sensors,Real,Sensor,Unknown,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1390,138.9,57.2,108.1,False,False,,,"0.4,0.2,-0.0;35.6,-25.7,-15.1;42.1,-27.9,-14.9;44.0,-27.2,-13.6;0.9,3.6,6.2",real_session:Sensor:2023-6-10,development
rfly_04680a9e1cc9d31ee177,Real-Sensors/circling-mag/386_1/log_29_2023-6-10-11-07-04/log_29_2023-6-10-11-07-04.ulg,Real-Sensors,Real,Sensor,Unknown,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1445,144.4,57.3,111.8,False,False,,,"-1.6,-0.8,-0.2;38.8,-24.4,-15.0;47.0,-23.1,-15.1;45.8,-22.1,-12.7;-3.4,-0.8,7.7",real_session:Sensor:2023-6-10,development
rfly_cc5ae985185fea62c866,Real-Sensors/circling-mag/387_1/log_30_2023-6-10-11-13-12/log_30_2023-6-10-11-13-12.ulg,Real-Sensors,Real,Sensor,Unknown,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1404,140.3,57.2,106.6,False,False,,,"-0.7,-0.2,0.4;34.7,-27.7,-14.6;43.4,-28.6,-14.6;44.9,-27.8,-13.2;-0.2,1.7,1.0",real_session:Sensor:2023-6-10,development
rfly_6beb01f26b07b093b1c6,Real-Sensors/circling-mag/388_1/log_31_2023-6-10-11-18-04/log_31_2023-6-10-11-18-04.ulg,Real-Sensors,Real,Sensor,Unknown,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1438,143.7,57.4,108.0,False,False,,,"0.4,-0.2,0.1;38.2,-27.5,-14.9;45.7,-27.2,-14.7;41.6,-28.9,-11.6;0.1,-0.6,-0.2",real_session:Sensor:2023-6-10,development
rfly_0e70df77f056c19d7afa,Real-Sensors/circling-mag/389_1/log_32_2023-6-10-11-24-14/log_32_2023-6-10-11-24-14.ulg,Real-Sensors,Real,Sensor,Unknown,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1451,145.0,56.5,105.4,False,False,,,"0.3,0.3,-1.0;41.2,-24.7,-16.0;51.5,-22.0,-15.9;42.2,-23.7,-12.9;0.8,1.9,1.9",real_session:Sensor:2023-6-10,development
rfly_8ea408445b73a133141d,Real-Sensors/hover-GPS/100_1/log_18_2023-5-22-16-00-32/log_18_2023-5-22-16-00-32.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,678,67.7,22.1,62.8,False,False,,,"-1.2,0.1,-1.6;-2.8,1.7,-11.6;-3.3,2.1,-11.6;-3.7,2.3,-7.1;-3.4,0.6,-1.6",real_session:Sensor:2023-5-22,development
rfly_66ec6d4ee77f43d6741d,Real-Sensors/hover-GPS/91_1/log_8_2023-5-22-14-33-50/log_8_2023-5-22-14-33-50.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,676,67.5,22.5,64.5,False,False,,,"-0.1,-0.4,-0.0;-0.6,2.7,-10.1;-0.7,3.1,-10.0;-2.2,0.7,-5.9;0.7,1.7,-0.1",real_session:Sensor:2023-5-22,development
rfly_2ca65f21fa124dacad87,Real-Sensors/hover-GPS/92_1/log_9_2023-5-22-14-43-10/log_9_2023-5-22-14-43-10.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,790,78.9,22.3,43.7,False,False,,,"0.5,-0.2,-0.6;-0.0,4.3,-10.6;-0.6,4.9,-10.6;-4.1,-7.2,-10.5;0.6,-12.6,-0.7",real_session:Sensor:2023-5-22,development
rfly_42b1ca8ac24df91f667b,Real-Sensors/hover-GPS/93_1/log_10_2023-5-22-14-48-40/log_10_2023-5-22-14-48-40.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,686,68.5,22.7,63.7,False,False,,,"1.2,0.0,0.3;0.2,3.9,-9.7;0.3,4.6,-9.7;1.3,439.6,-5.4;0.9,2.9,0.2",real_session:Sensor:2023-5-22,development
rfly_750ee46ebd52bb39f04d,Real-Sensors/hover-GPS/94_1/log_11_2023-5-22-15-22-04/log_11_2023-5-22-15-22-04.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,685,68.4,22.7,62.6,False,False,,,"-2.1,-1.2,-0.7;-2.1,2.1,-10.7;-1.3,4.5,-10.7;-1.3,3.8,-6.4;-1.7,3.0,-0.8",real_session:Sensor:2023-5-22,development
rfly_107cabca6594d820c500,Real-Sensors/hover-GPS/95_1/log_12_2023-5-22-15-26-34/log_12_2023-5-22-15-26-34.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,669,66.8,22.5,62.6,False,False,,,"-0.0,-0.9,0.7;1.8,2.3,-9.5;1.8,2.1,-9.3;2.0,2.0,-5.5;1.0,2.0,0.6",real_session:Sensor:2023-5-22,development
rfly_bea2b3ad38bcc305e799,Real-Sensors/hover-GPS/96_1/log_13_2023-5-22-15-32-54/log_13_2023-5-22-15-32-54.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,677,67.6,21.8,62.7,False,False,,,"-0.1,-2.4,1.0;1.2,0.4,-8.9;1.5,0.7,-9.0;0.3,0.7,-4.6;0.6,0.8,1.0",real_session:Sensor:2023-5-22,development
rfly_9646d391bb7f405cea23,Real-Sensors/hover-GPS/97_1/log_14_2023-5-22-15-40-36/log_14_2023-5-22-15-40-36.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,674,67.3,21.9,67.3,False,False,,,"-0.8,-0.4,-0.0;-0.6,5.9,-9.9;-0.2,7.5,-10.0;-0.0,8.3,-5.8;0.2,5.8,-0.1",real_session:Sensor:2023-5-22,development
rfly_480d0589afe6de48222f,Real-Sensors/hover-GPS/97_2/log_16_2023-5-22-15-50-50/log_16_2023-5-22-15-50-50.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,686,68.5,22.2,64.5,False,False,,,"0.8,-1.0,0.2;-1.9,-0.1,-9.8;-0.5,1.2,-9.9;1.2,1.7,-5.5;2.1,1.1,0.1",real_session:Sensor:2023-5-22,development
rfly_04b83c6478b64c86dcf0,Real-Sensors/hover-GPS/98_1/log_15_2023-5-22-15-46-50/log_15_2023-5-22-15-46-50.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,665,66.4,21.8,62.3,False,False,,,"-2.7,-1.7,0.5;-4.4,0.3,-9.5;-5.8,1.2,-9.5;-5.3,2.1,-5.4;-4.3,0.8,0.3",real_session:Sensor:2023-5-22,development
rfly_bbd4a9dd0f12317866ba,Real-Sensors/hover-GPS/99_1/log_17_2023-5-22-15-55-56/log_17_2023-5-22-15-55-56.ulg,Real-Sensors,Real,Sensor,GPS,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,661,66.0,22.0,62.9,False,False,,,"-1.1,-0.6,-0.9;-2.1,2.2,-10.9;-4.0,2.0,-10.8;-4.3,2.2,-7.2;-4.2,1.0,-1.0",real_session:Sensor:2023-5-22,development
rfly_be1ddc3ab4204a786fc0,Real-Sensors/hover-acce/56_1/log_0_2023-5-25-17-10-16/log_0_2023-5-25-17-10-16.ulg,Real-Sensors,Real,Sensor,Accelerometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,650,64.9,22.3,59.9,False,False,,,"-2.0,-0.7,1.0;-2.1,2.2,-9.0;-1.9,2.4,-8.9;-1.4,2.6,-5.0;-1.3,1.9,1.6",real_session:Sensor:2023-5-25,development
rfly_e30a5ccdfcb2d4e6de4d,Real-Sensors/hover-baro/71_1/log_13_2023-5-22-08-35-16/log_13_2023-5-22-08-35-16.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,737,73.6,22.3,47.0,False,False,,,"0.2,-1.5,-0.8;0.5,4.6,-10.6;0.3,5.0,-10.8;0.7,5.3,-5.3;0.8,7.1,-0.7",real_session:Sensor:2023-5-22,development
rfly_6a53811826c3f49ae121,Real-Sensors/hover-baro/72_1/log_14_2023-5-22-08-56-54/log_14_2023-5-22-08-56-54.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,710,70.9,22.5,52.5,False,False,,,"0.4,-0.0,0.3;1.1,5.8,-9.8;0.8,5.7,-9.5;0.5,5.8,-4.0;0.2,8.4,-0.7",real_session:Sensor:2023-5-22,development
rfly_ea6b50da8ee104a065e6,Real-Sensors/hover-baro/73_1/log_15_2023-5-22-09-02-32/log_15_2023-5-22-09-02-32.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,784,78.3,22.6,55.9,False,False,,,"0.4,-0.4,-0.5;-1.0,4.1,-10.6;0.5,5.4,-10.5;-0.3,5.8,-3.9;-0.8,8.5,-0.8",real_session:Sensor:2023-5-22,development
rfly_10d16d00712e3465f55c,Real-Sensors/hover-baro/74_1/log_17_2023-5-22-09-15-46/log_17_2023-5-22-09-15-46.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1070,106.9,22.0,36.3,False,False,,,"1.0,0.2,-0.9;-0.3,3.5,-10.9;1.0,5.4,-35.0;1.0,5.2,-20.1;-2.8,2.2,-0.5",real_session:Sensor:2023-5-22,development
rfly_8386fcb923558a0da96e,Real-Sensors/hover-baro/75_1/log_18_2023-5-22-09-33-24/log_18_2023-5-22-09-33-24.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,711,71.0,21.9,53.1,False,False,,,"2.0,-0.3,0.3;0.6,4.1,-9.8;1.2,4.7,-9.7;0.5,5.0,-3.2;0.4,5.3,0.2",real_session:Sensor:2023-5-22,development
rfly_77a0df219e92f775cd1f,Real-Sensors/hover-baro/76_1/log_19_2023-5-22-09-38-56/log_19_2023-5-22-09-38-56.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,675,67.4,22.1,50.3,False,False,,,"0.0,-0.1,-0.1;0.3,5.3,-10.0;0.1,5.2,-9.9;1.5,6.4,-5.6;-3.9,1.7,-84.2",real_session:Sensor:2023-5-22,development
rfly_233db2546b55e9b80c17,Real-Sensors/hover-baro/76_2/log_20_2023-5-22-09-49-18/log_20_2023-5-22-09-49-18.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1172,117.1,22.0,50.5,False,False,,,"1.2,-0.2,-1.1;3.0,5.5,391.1;2.6,3.0,-48.4;2.6,3.1,-22.6;-0.9,6.0,-1.3",real_session:Sensor:2023-5-22,development
rfly_41747056874388c119f0,Real-Sensors/hover-baro/76_3/log_21_2023-5-22-10-19-28/log_21_2023-5-22-10-19-28.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,1421,142.0,22.2,106.3,False,False,,,"2.9,0.1,-0.6;1.0,5.1,172.0;1.4,5.6,164.9;0.6,6.2,182.6;-3.4,11.2,-0.7",real_session:Sensor:2023-5-22,development
rfly_5a3e54ec91f61b9af5ac,Real-Sensors/hover-baro/77_1/log_22_2023-5-22-10-27-10/log_22_2023-5-22-10-27-10.ulg,Real-Sensors,Real,Sensor,Barometer,True,rfly_ctrl_lxl,False,False,,,0.0,False,2,570,56.9,31.0,56.9,False,False,,,"3.3,-0.1,-0.6;2.0,4.0,-11.8;0.6,4.9,-20.6;-0.7,6.5,-178.0;-0.2,7.0,-169.9",real_session:Sensor:2023-5-22,development
