tier,signature,flight_count,distinct_split_group_ids,spans_multiple_split_groups,spans_locked_and_development,canonical_case_ids,split_group_ids
duration_signature,HIL|Motor|Motor_1|117.7|1178,4,1,False,False,rfly_0a789f1ccec5d0535edc;rfly_2f3456982594f54a0f7c;rfly_b3784f1af473a4173c22;rfly_fb55bcdb15ba6d6b6460,simulation_scenario:HIL_Motor_1/circling-motor-1
duration_signature,HIL|Motor|Motor_1|117.9|1180,4,1,False,False,rfly_4c4d6fc730cbdf32aa1b;rfly_8c8c5af936bc48dfba25;rfly_c2b3042a349e92808e7f;rfly_e89dfe3a653230faf7c9,simulation_scenario:HIL_Motor_1/circling-motor-1
duration_signature,HIL|Motor|Motor_1|118.0|1181,4,1,False,False,rfly_35eb5b455b8183d86cab;rfly_51580c952b4d5ef1ead4;rfly_94f94b32b39d4b154234;rfly_a38d265cbf5b18140f15,simulation_scenario:HIL_Motor_1/circling-motor-1
duration_signature,HIL|Motor|Motor_1|126.9|1270,4,1,False,False,rfly_021ebac55c420ec9a288;rfly_30e4b629014816fe3def;rfly_32573228916628feb548;rfly_336714410bde93167be0,simulation_scenario:HIL_Motor_1/circling-motor-3
duration_signature,HIL|Motor|Motor_1|127.1|1272,4,1,False,False,rfly_21f3772f57df2de175df;rfly_3def2f3dbe9cef659618;rfly_75e4fd12690ba55f1072;rfly_f0ffadee46cb66999abb,simulation_scenario:HIL_Motor_1/circling-motor-3
duration_signature,HIL|Motor|Motor_1|133.4|1335,4,1,False,False,rfly_1c785de1832b720c6edd;rfly_3a88574ba8ce5a3b4d0f;rfly_4ea212eb458619eb4de9;rfly_67b86e868a871bf21c2f,simulation_scenario:HIL_Motor_2/waypoint-motor-1
duration_signature,HIL|Motor|Motor_1|133.6|1337,4,1,False,False,rfly_0dc2d1e069ebe0b5e393;rfly_23ae4b3cc901aa625a7a;rfly_70df2e81495214f10745;rfly_b336a766a5b1792861d9,simulation_scenario:HIL_Motor_2/waypoint-motor-1
duration_signature,HIL|Motor|Motor_1|133.8|1339,4,1,False,False,rfly_42052b8b4ad8dc9feaf7;rfly_9fb62904434cee5039a6;rfly_e972d9593bcdc311b2ae;rfly_f0d5581e09ed47f49367,simulation_scenario:HIL_Motor_2/waypoint-motor-1
duration_signature,HIL|Motor|Motor_1|134.0|1341,4,1,False,False,rfly_00458625c8b942377542;rfly_0433d0ebd7abda505020;rfly_48e7fe8fd98a5a50f636;rfly_b1b6633b4f895438a47b,simulation_scenario:HIL_Motor_2/waypoint-motor-1
duration_signature,HIL|Motor|Motor_1|135.1|1352,4,1,False,False,rfly_5ac7fe224c4b5939a936;rfly_8f4880f1e9bafe9679d8;rfly_a70e203121a6b645e396;rfly_b4209d2dc8a3b6792cd5,simulation_scenario:HIL_Motor_2/waypoint-motor-1
duration_signature,HIL|Motor|Motor_1|55.7|558,4,1,False,False,rfly_42e444a71a44a99ee7fd;rfly_731b57010eb926fddbae;rfly_f83862745fa614c05d36;rfly_f9e9841ce91cab54ee01,simulation_scenario:HIL_Motor_1/hover-motor-1
duration_signature,HIL|Motor|Motor_1|56.1|562,4,1,False,False,rfly_09b170d7d0db4f7a8fa5;rfly_5bfc2928aae8ba14dd65;rfly_75ea894c8d3ac396681e;rfly_afe641ed172a7055476a,simulation_scenario:HIL_Motor_1/hover-motor-1
duration_signature,HIL|Motor|Motor_1|86.5|866,4,1,False,False,rfly_7041652da62a0036b315;rfly_8be4549fef0dfa44c51c;rfly_d09aabacbee89b8476b6;rfly_d881fdbfc585361187d4,simulation_scenario:HIL_Motor_1/hover-motor-3
duration_signature,HIL|Motor|Motor_1|90.0|901,4,1,False,False,rfly_191b18cd6787cc463fdd;rfly_683ffb777b98a9191388;rfly_ddf2bee07321a99c2aa5;rfly_f32f4baff45d121daefc,simulation_scenario:HIL_Motor_1/hover-motor-3
duration_signature,HIL|Motor|Motor_1|90.5|906,4,1,False,False,rfly_6f71a0b6c57a07d4d5ef;rfly_86c3a2f902f621e98535;rfly_9b3233736a6e78b03ae1;rfly_dfbfa8197d6a53cdad9e,simulation_scenario:HIL_Motor_1/hover-motor-3
duration_signature,HIL|Motor|Motor_1|91.0|911,4,1,False,False,rfly_19ad0cc473356d8c5da1;rfly_7241a4ef2c0ef5a869a6;rfly_825550303d1885eece62;rfly_b83df4d3486720156c02,simulation_scenario:HIL_Motor_1/hover-motor-3
duration_signature,HIL|Motor|Motor_1|91.1|912,4,1,False,False,rfly_45c224f96d5e3c0adc57;rfly_47c7321d68d9cfb4da44;rfly_a4bb9a55b841b6516385;rfly_fa0a5005f19bff44d64f,simulation_scenario:HIL_Motor_1/hover-motor-3
duration_signature,HIL|Motor|Motor_1|91.2|913,4,1,False,False,rfly_1ff7af7435f08331315c;rfly_4a32025a7c1e1847cb91;rfly_906d1cd461fd7a04214d;rfly_da6f07408413b1fa9a87,simulation_scenario:HIL_Motor_1/hover-motor-3
duration_signature,HIL|Motor|Motor_1|94.1|942,4,1,False,False,rfly_1f83d4a2601fffd8b893;rfly_6b73aa3e42975169763b;rfly_b0c7be63b6eff75f79ff;rfly_eb0f3fa02cf1afba1ee7,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|Motor|Motor_1|94.5|946,4,1,False,False,rfly_33520e555f25d469019a;rfly_5c36d53338fe0b1146fa;rfly_a381130c7648237e9152;rfly_bee1136eb156e0e7bdf0,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|Motor|Motor_1|95.0|951,4,1,False,False,rfly_672e820dce9ecb0df453;rfly_960b9c87cb287023dab2;rfly_9e506adacaa3eed11f62;rfly_ef34badcff278a68b3a0,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|Motor|Motor_1|95.1|952,4,1,False,False,rfly_128e0305365685c407b3;rfly_29c838b73a47c372a422;rfly_3f348e699e8e5c047de7;rfly_766023951fa8f958b5d8,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|Motor|Motor_1|95.3|954,4,1,False,False,rfly_092806143fccf483dc35;rfly_abdbda0a5c630b4c39da;rfly_b277b950848a55b808c9;rfly_ff80218bc4e8dea638d2,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|Motor|Motor_2|126.5|1266,4,1,False,False,rfly_257fcccb0df25b18b480;rfly_bde0176a13559c94b9aa;rfly_c21dc15bf411dee4f168;rfly_d6ec9af8f8d86299f1a3,simulation_scenario:HIL_Motor_2/waypoint-motor-3
duration_signature,HIL|Motor|Motor_2|133.0|1331,4,1,False,False,rfly_2513b077d5ed2bc42098;rfly_8af665dc3d1418c5aa4b;rfly_ee47133b6f5c23612b3a;rfly_fe397dc0d3d4017f0742,simulation_scenario:HIL_Motor_2/waypoint-motor-2
duration_signature,HIL|Motor|Motor_2|133.3|1334,4,1,False,False,rfly_3e112a5d723ea3a22258;rfly_62b1ab52787ed86b593e;rfly_8b0ec8cb718dad1b2555;rfly_c4c34e7ad08457d6a663,simulation_scenario:HIL_Motor_2/waypoint-motor-2
duration_signature,HIL|Motor|Motor_2|133.4|1335,4,1,False,False,rfly_3a7451eb87f50679053d;rfly_a8ea15ad8725fdd58d39;rfly_b9afc15858cc0bcdb38e;rfly_e0136d7bfc2d57a98587,simulation_scenario:HIL_Motor_2/waypoint-motor-2
duration_signature,HIL|Motor|Motor_2|133.5|1336,4,1,False,False,rfly_a47760cd444325ae63ff;rfly_d6f97da327b2e6319cc8;rfly_dc1cae541020e7fa5217;rfly_f51364f463ee212cb1be,simulation_scenario:HIL_Motor_2/waypoint-motor-2
duration_signature,HIL|Motor|Motor_2|134.4|1345,4,1,False,False,rfly_4a2056063e6844caddb6;rfly_77f2978a1a6ca89c7d89;rfly_b632928d34780207137e;rfly_da2ec65579876e86f458,simulation_scenario:HIL_Motor_2/waypoint-motor-2
duration_signature,HIL|Motor|Motor_2|80.2|803,4,1,False,False,rfly_295b6bff97056889167b;rfly_5d51f1a7c93e7dc9b8ff;rfly_8e2c895fe2d56ed2595f;rfly_f00dc50d0d6bcbcdb891,simulation_scenario:HIL_Motor_2/velocity-motor
duration_signature,HIL|Motor|Motor_2|80.5|806,4,1,False,False,rfly_6ae5ef78ed57212395ef;rfly_7b29d5df005e3eca80cb;rfly_b11703068eb53958bcd2;rfly_e36eb441663407f91fbe,simulation_scenario:HIL_Motor_2/velocity-motor
duration_signature,HIL|Motor|Motor_2|80.6|807,4,1,False,False,rfly_2dcd8683ad63346064ba;rfly_515187feb6cd84e9a6f2;rfly_918d0ff8aa1447a1ea7f;rfly_d26d66d8188a666bfc1d,simulation_scenario:HIL_Motor_2/velocity-motor
duration_signature,HIL|Motor|Motor_2|89.4|895,4,1,False,False,rfly_2ce2253d4d3745326e30;rfly_2f1e7f16c7febc5d0d9f;rfly_e40d89f60ff6d8a56f89;rfly_ec31813cae5b1bc162f9,simulation_scenario:HIL_Motor_2/acce-motor
duration_signature,HIL|Motor|Motor_2|90.5|906,4,1,False,False,rfly_12044deb83f752292a9b;rfly_a713b6bee4e58699f09d;rfly_e4771f6a9567b6515fad;rfly_e7e21f57faf7a461a052,simulation_scenario:HIL_Motor_2/acce-motor
duration_signature,HIL|Motor|Motor_2|90.6|907,4,1,False,False,rfly_21c465d722f15abe2101;rfly_a6cd7eddf357c0e9c767;rfly_e799100e31a6b6d71034;rfly_ef51b780bedcf7700c5d,simulation_scenario:HIL_Motor_2/acce-motor
duration_signature,HIL|NoFault|Accelerometer|46.9|470,4,1,False,False,rfly_01dd9a325f8ed6a1eb56;rfly_5c8d4c12615ad427fdd6;rfly_88dc1bc51c7a32858a87;rfly_b78ba3a24e91785f278c,simulation_scenario:HIL-NoFault/HIL-NoFault/acce
duration_signature,HIL|NoFault|Accelerometer|48.2|483,4,1,False,False,rfly_2b4582e626ee6cf0b46a;rfly_9e7af40e92da9c71ece7;rfly_bfe19f305e3433d37872;rfly_dfd18865b206f9ec39e0,simulation_scenario:HIL-NoFault/HIL-NoFault/acce
duration_signature,HIL|NoFault|NoFault|53.8|539,4,1,False,False,rfly_2373fe019cc1d1fde3ec;rfly_3e75fe9b58e16fbbe595;rfly_a14290b2d834be605145;rfly_de64d986012c6862db2f,simulation_scenario:HIL-NoFault/HIL-NoFault/dece
duration_signature,HIL|NoFault|NoFault|54.2|543,4,1,False,False,rfly_1cd8fcbfbcea4cf74ddf;rfly_28a5a7f85a322dd3e6c7;rfly_417286acd52a223216a6;rfly_a519e2e2b042859bbe96,simulation_scenario:HIL-NoFault/HIL-NoFault/dece
duration_signature,HIL|NoFault|NoFault|54.4|545,4,1,False,False,rfly_7bff231ea5f1431132fe;rfly_a92d206ab69d47997c67;rfly_b4756da38ae4a46033d6;rfly_c0052c677cbea41224d0,simulation_scenario:HIL-NoFault/HIL-NoFault/dece
duration_signature,HIL|NoFault|NoFault|58.6|587,4,1,False,False,rfly_603e9902a194b2beb332;rfly_a5b46fe1efcd3bac4ffc;rfly_e28a3a9ead1356a525c7;rfly_e36fafdc316e82bb4773,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity
duration_signature,HIL|NoFault|NoFault|59.6|597,4,1,False,False,rfly_5c5dc19d147382cc29cf;rfly_aa016d9b6d6744d59f2c;rfly_d805344bdfc680b8a3bb;rfly_f702db2da57465739061,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity
duration_signature,HIL|NoFault|NoFault|67.5|676,4,1,False,False,rfly_5175059333e1b93fe6a8;rfly_66197508187136a0baca;rfly_cca798493bf9fa32db5e;rfly_d1a7ed945657f0575c4d,simulation_scenario:HIL-NoFault/HIL-NoFault/hover
duration_signature,HIL|NoFault|NoFault|80.6|807,4,1,False,False,rfly_61a296ff866180e48613;rfly_7eced51190caa2e8683e;rfly_8740b19069a7fa67ade9;rfly_fe7191814ca1e9f0fcbf,simulation_scenario:HIL-NoFault/HIL-NoFault/circling
duration_signature,HIL|NoFault|NoFault|81.1|812,4,1,False,False,rfly_00a1192f3698e39a1e50;rfly_35c95182ec361fe7409e;rfly_677a29971936797f0253;rfly_75a55c59c7f7a74ca180,simulation_scenario:HIL-NoFault/HIL-NoFault/circling
duration_signature,HIL|NoFault|NoFault|87.2|873,4,1,False,False,rfly_213f28a9fd055ec63e1e;rfly_afd55e3ddd63890fa1b2;rfly_b3735d683b8ebda215fc;rfly_d062aefe3ee0ed361560,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint
duration_signature,HIL|Propeller|Propeller|126.2|1263,4,1,False,False,rfly_77aff502ea6b172a16c5;rfly_85d614b571d77b0e218f;rfly_b22ab5730721fed0d1c8;rfly_fb30dee5462e41415971,simulation_scenario:HIL_Prop/circling-prop
duration_signature,HIL|Propeller|Propeller|126.6|1267,4,1,False,False,rfly_039e7ec751d1cc2931d0;rfly_0d071323a981cbbce2f3;rfly_3e3fe0cfe5a0a47739ac;rfly_f033a682f1c362209b0f,simulation_scenario:HIL_Prop/circling-prop
duration_signature,HIL|Propeller|Propeller|59.4|595,4,1,False,False,rfly_10e36a8cf4820408d02c;rfly_578af4e586c87629a0e1;rfly_8b339397c5d1c545d8ef;rfly_9352b6d59af7eca09d2d,simulation_scenario:HIL_Prop/hover-prop
duration_signature,HIL|Propeller|Propeller|60.0|601,4,1,False,False,rfly_146b16936272d02cda1f;rfly_1e85fded9313d6a3df40;rfly_9adefb02ca2a8556fad7;rfly_f8bc40726d1219feae35,simulation_scenario:HIL_Prop/hover-prop
duration_signature,HIL|Propeller|Propeller|60.1|602,4,1,False,False,rfly_310bb0f69b84d7047fe7;rfly_68733a6b051a50d6eced;rfly_872f816443d250d01041;rfly_9669efade677e75a1f72,simulation_scenario:HIL_Prop/hover-prop
duration_signature,HIL|Propeller|Propeller|68.3|684,4,1,False,False,rfly_1e9742f806d36023918e;rfly_826d69309f8c9c221c89;rfly_af5a16d034a210464d5f;rfly_b5a7ddc3b4756c9717e9,simulation_scenario:HIL_Prop/dece-prop
duration_signature,HIL|Propeller|Propeller|73.8|739,4,1,False,False,rfly_0956d818aed430131456;rfly_0f6486133189bbfc7bad;rfly_1e5ad1105d4b9867be35;rfly_2142b79a6a549dc3a876,simulation_scenario:HIL_Prop/velocity-prop
duration_signature,HIL|Propeller|Propeller|74.6|747,4,1,False,False,rfly_2a71b0bee696c76d1c4b;rfly_388fc7909b614f4bec43;rfly_b5070d6d62d5061007b1;rfly_c582b5e601184fa389fb,simulation_scenario:HIL_Prop/velocity-prop
duration_signature,HIL|Propeller|Propeller|78.3|784,4,1,False,False,rfly_2257d8a1c122d5d8c1ec;rfly_2bc9835e7716716fa4a5;rfly_68ea12ae1a6a390468fb;rfly_d410f7834d782532773b,simulation_scenario:HIL_Prop/velocity-prop
duration_signature,HIL|Sensor|Accelerometer|122.5|1226,4,1,False,False,rfly_18d7971f7d566a09584e;rfly_38a8b664ce09369ffdd0;rfly_bc44c86b01f04751a212;rfly_cfaed9dd6493eb8b32e1,simulation_scenario:HIL-Sensors/circling-acce
duration_signature,HIL|Sensor|Accelerometer|127.8|1279,4,1,False,False,rfly_300a829b9f82f13a2992;rfly_4655936bb49683d4b55d;rfly_92a06a27d01ecaf03a8a;rfly_ab00cd383f27826e46ed,simulation_scenario:HIL-Sensors/waypoint-acce
duration_signature,HIL|Sensor|Barometer|123.1|1232,4,1,False,False,rfly_12f0e5297dc0c0a75a21;rfly_863a5d229f22a0422aab;rfly_b40238134fcdf533f3e0;rfly_c6a9aba67ddaf43edea4,simulation_scenario:HIL-Sensors/circling-baro
duration_signature,HIL|Sensor|Barometer|127.5|1276,4,1,False,False,rfly_047be55352bc3e677545;rfly_58502110dd1500d0d9a6;rfly_b6b6e8680d876c2c51e3;rfly_fe3b108a893d07dd6da3,simulation_scenario:HIL-Sensors/waypoint-baro
duration_signature,HIL|Sensor|Barometer|44.2|443,4,1,False,False,rfly_4c9edb66ce1659dda161;rfly_6aa22e0a95fa02e7120f;rfly_a97e2a977684cbc1b369;rfly_d12e1ce678619f5714ab,simulation_scenario:HIL-Sensors/hover-baro
duration_signature,HIL|Sensor|GPS|65.8|659,4,1,False,False,rfly_2fc5d25a480e16878a18;rfly_78112430e6dffb22de56;rfly_7e4a40570936cb6a87bf;rfly_7e7ce4bccef5bf10266b,simulation_scenario:HIL-Sensors/hover-GPS
duration_signature,HIL|Sensor|Gyroscope|65.8|659,4,1,False,False,rfly_8aa066f77ecd1f2dd1cc;rfly_9982013378a1b60dd4e0;rfly_d003cb1711b0f9f0aa48;rfly_eafe865b58b5714644e5,simulation_scenario:HIL-Sensors/hover-gyro
duration_signature,SIL|Environment|Accelerometer|101.0|1011,4,1,False,False,rfly_1b8c25bbf4c0bebcb939;rfly_8385665f6230a62c41e9;rfly_cd2ab15d3f308732cf3d;rfly_f0f6ac0481ef7d13149a,simulation_scenario:SIL-Wind/SIL-Wind/acce-wind
duration_signature,SIL|Environment|Wind|102.7|1028,4,1,False,False,rfly_21a92b37f35e237a7257;rfly_40d2cdec239db97e8073;rfly_b2a0b11415c5ad5af42f;rfly_deebcb31daf43a5e6d04,simulation_scenario:SIL-Wind/SIL-Wind/dece-wind
duration_signature,SIL|Environment|Wind|95.3|954,4,1,False,False,rfly_10db72de08068ca478f7;rfly_1f8f34e11c763ebef112;rfly_a3c62dd29145618316b2;rfly_f76895e6dbc7226800ef,simulation_scenario:SIL-Wind/SIL-Wind/hover-wind
duration_signature,SIL|Load|Load_Loss|101.4|1015,4,1,False,False,rfly_24098cf48c7682a8c48b;rfly_30e5f315790cb627f332;rfly_9c0be1247bb444a7c611;rfly_cb2ce6b17a426ad27cb8,simulation_scenario:SIL-Load/SIL-Load/dece-load
duration_signature,SIL|Load|Load_Loss|101.5|1016,4,1,False,False,rfly_0079b0209fa4b3b0ac88;rfly_b283fa4c87c7c6b3d07a;rfly_cd81253cf7cd8b12fb2c;rfly_e1b46eff267cbee858ab,simulation_scenario:SIL-Load/SIL-Load/dece-load
duration_signature,SIL|Load|Load_Loss|102.4|1025,4,1,False,False,rfly_4459e38b78192f1b54db;rfly_640d612a52ef07182641;rfly_c6ce80b1ddbc81ec909c;rfly_deb8fa90488c322e2774,simulation_scenario:SIL-Load/SIL-Load/dece-load
duration_signature,SIL|Load|Load_Loss|134.1|1342,4,1,False,False,rfly_27cd9a82bdb93983d060;rfly_48c4fd07f72160f62824;rfly_a34f771747e274603dcb;rfly_d875b8adf86f78c144d7,simulation_scenario:SIL-Load/SIL-Load/circling-load
duration_signature,SIL|Load|Load_Loss|93.2|933,4,1,False,False,rfly_0244fbbd1d71aebf9926;rfly_aeb9bf29ab6f4917f718;rfly_dcd5c12c064deae5fe4e;rfly_f0c52ac984504af749b2,simulation_scenario:SIL-Load/SIL-Load/hover-load
duration_signature,SIL|Load|Load_Loss|94.5|946,4,1,False,False,rfly_142a0a319a6ab11a3c3c;rfly_863d996d96ae936f3e85;rfly_8a8026d96db34f264073;rfly_c0ebc5aa52cc50c6a6cb,simulation_scenario:SIL-Load/SIL-Load/hover-load
duration_signature,SIL|Load|Load_Loss|96.1|962,4,1,False,False,rfly_b55b98fb75d03e5ce90a;rfly_b7be66ae31d60ff049dc;rfly_c6039f7244ae98ec6e68;rfly_f0040cad10375b1b44de,simulation_scenario:SIL-Load/SIL-Load/acce-load
duration_signature,SIL|Load|Load_Loss|96.2|963,4,1,False,False,rfly_186c16283fac53db2d23;rfly_6577f56a1f72aebe15aa;rfly_73f5961f898a7a0fcfaa;rfly_ed3304afa1866bf7882e,simulation_scenario:SIL-Load/SIL-Load/acce-load
duration_signature,SIL|Load|Load_Loss|96.3|964,4,1,False,False,rfly_bd572d52c350892abb7d;rfly_ca321cc89e0095e96cce;rfly_e7d84c7782445d70940c;rfly_f0c6ffa72070ef8402d1,simulation_scenario:SIL-Load/SIL-Load/acce-load
duration_signature,SIL|Motor|Motor_1|111.4|1115,4,1,False,False,rfly_b37869274d09c8b68054;rfly_c0c49d0e708e65908e4f;rfly_ddaaefc9ecaf44cb4342;rfly_f23fdb881e69d1456a49,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|112.1|1122,4,1,False,False,rfly_66d679dd2bf3ecb35cc5;rfly_8ea0d939e4efd6e56eb6;rfly_90fdb4b42015f4511afe;rfly_b3c884f56ce1de4396fe,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|72.0|721,4,1,False,False,rfly_329be09d48935892a81c;rfly_358ee70103ba751a28a4;rfly_700a97938e7c8aac8637;rfly_e508c7a370f7379a2d2c,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-1
duration_signature,SIL|Motor|Motor_2|100.7|1008,4,1,False,False,rfly_27e186b3d038dab7745e;rfly_6168aad3538013ba7b7f;rfly_6f56f5eeb3ddd7755516;rfly_9d3cc7d90256b23c0ee9,simulation_scenario:SIL_Motor_2/acce-motor
duration_signature,SIL|Motor|Motor_2|100.9|1010,4,1,False,False,rfly_8687584aa0d200e927ff;rfly_d1cf823cf4681bfaba14;rfly_ec5f0a88266b177e8f31;rfly_f1ed154d3dbd18dd9cdb,simulation_scenario:SIL_Motor_2/acce-motor
duration_signature,SIL|Motor|Motor_2|134.4|1345,4,1,False,False,rfly_0e9832edeb82590520aa;rfly_2f64ff4317d90d7ef8ed;rfly_6f85f7f8e804925c09c2;rfly_a888c03cb3712dfdb581,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|Motor|Motor_2|134.8|1349,4,1,False,False,rfly_03f62275383c0c245179;rfly_665a68f2565b0a1beb58;rfly_92aa1ca130d94e49e452;rfly_e1ad61136bd3e7175234,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|Motor|Motor_2|151.1|1512,4,1,False,False,rfly_382e623a87fa1528819c;rfly_3cbd475ff51794e08a27;rfly_423d842f9c23add6f195;rfly_c6499e4ba7cc926be787,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|151.2|1513,4,1,False,False,rfly_14a0ea5e7361e0a2122a;rfly_1e7d5f42e5b68bb636c0;rfly_2089cf706f6870331dc0;rfly_9224ea151aefd63a7e4a,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|151.3|1514,4,1,False,False,rfly_1ef557f0348dd30b0ad3;rfly_378b3a2b79fe97654391;rfly_48d9d9308d02d75f3acd;rfly_7668fe65c3ec25264b37,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|151.5|1516,4,1,False,False,rfly_2e4eb67122eff5d28c3e;rfly_50e844220ba6f7f99175;rfly_b7a3f172b63b9dfdf5c1;rfly_eb0ff9595960f6035e92,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|151.8|1519,4,1,False,False,rfly_97c2ae3b1f4b8dd5bb8b;rfly_a39a80d837d44e5dfa1e;rfly_b164198ff881dcec3ae6;rfly_f7beff26b524dfb69196,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|80.6|807,4,1,False,False,rfly_0a57fcb68872e6102cdc;rfly_717aba21252160683034;rfly_d0c0ff5ba8735356a8ae;rfly_df0e98dec7e8d96addf8,simulation_scenario:SIL_Motor_2/dece-motor
duration_signature,SIL|NoFault|Accelerometer|65.3|654,4,1,False,False,rfly_3912cdbc2a92c9efbace;rfly_5c37b45885d129216752;rfly_a22e64241bc94efb06cb;rfly_c0591d79e07b5dc5c0ff,simulation_scenario:SIL-NoFault/SIL-NoFault/acce
duration_signature,SIL|NoFault|Accelerometer|65.6|657,4,1,False,False,rfly_97803b3414274b1b7f49;rfly_9f76b421c0040020859f;rfly_c3ca42c7e201d03ccf3a;rfly_f51534c9633c22bbab7f,simulation_scenario:SIL-NoFault/SIL-NoFault/acce
duration_signature,SIL|NoFault|Accelerometer|65.8|659,4,1,False,False,rfly_d76ab72f6d4cd32bb5ff;rfly_ddaf2e135e1bd7effb17;rfly_df1b7b106a7deff2ed99;rfly_e86feaea43955d04b431,simulation_scenario:SIL-NoFault/SIL-NoFault/acce
duration_signature,SIL|NoFault|NoFault|69.7|698,4,1,False,False,rfly_8cf491a109ed55b49750;rfly_c6075d889c73a8fd133b;rfly_ea773cd86cefbb0c1edc;rfly_edb54a185b46de7e2d66,simulation_scenario:SIL-NoFault/SIL-NoFault/dece
duration_signature,SIL|NoFault|NoFault|70.1|702,4,1,False,False,rfly_109b90c8734d1a23dae8;rfly_1b0f995d6746b7effc14;rfly_6321fde20f7b4435624a;rfly_b7b920e95724ee731447,simulation_scenario:SIL-NoFault/SIL-NoFault/dece
duration_signature,SIL|NoFault|NoFault|76.9|770,4,1,False,False,rfly_03fabe78d20d8daf2c6a;rfly_2a13adef6c1e63b869ef;rfly_342667116f3f78bccfb8;rfly_c827b599e5d12ac9d74a,simulation_scenario:SIL-NoFault/SIL-NoFault/velocity
duration_signature,SIL|NoFault|NoFault|77.0|771,4,1,False,False,rfly_0478363a13172de8d346;rfly_3bd94aef565c2b7b7260;rfly_bacde6d7f1194593d1ec;rfly_f74f49ee13a463eaddd7,simulation_scenario:SIL-NoFault/SIL-NoFault/velocity
duration_signature,SIL|NoFault|NoFault|78.0|781,4,1,False,False,rfly_46b86acb4ea07f774a79;rfly_55fb365c61d575abe504;rfly_7b809d84307023b73c5e;rfly_b7dac98134e323154fec,simulation_scenario:SIL-NoFault/SIL-NoFault/velocity
duration_signature,SIL|Propeller|Propeller|133.7|1338,4,1,False,False,rfly_428eceb691acb09bb5fd;rfly_8e3eab47c3de82d0a0ae;rfly_b7a67a6fcd8c8f40e400;rfly_f3abd59f80348a3d2f19,simulation_scenario:SIL_Prop/circling-prop
duration_signature,SIL|Propeller|Propeller|134.4|1345,4,1,False,False,rfly_45950dfae767d8720974;rfly_79a4c19ed369f72da719;rfly_93648740d40d3adef87d;rfly_e3ffacbecfffd45840ad,simulation_scenario:SIL_Prop/circling-prop
duration_signature,SIL|Propeller|Propeller|134.5|1346,4,1,False,False,rfly_11395b9ff8a9094ca61f;rfly_a9a62f5707aa68c348f5;rfly_cf76c4c0c5eedc7db178;rfly_f9560c6a1ed935306a0b,simulation_scenario:SIL_Prop/circling-prop
duration_signature,SIL|Propeller|Propeller|135.2|1353,4,1,False,False,rfly_2bc1b93ccf69c409d41b;rfly_4d5f5e61337dd682affb;rfly_62aae196a196e8a226c1;rfly_671ac53a488acc204bb2,simulation_scenario:SIL_Prop/circling-prop
duration_signature,SIL|Propeller|Propeller|135.3|1354,4,1,False,False,rfly_8eebf93ae1be8cd9c886;rfly_b810fc732f58b372669e;rfly_c5ed2da302e255baf9e8;rfly_e94cb31bb08546540fc6,simulation_scenario:SIL_Prop/circling-prop
duration_signature,SIL|Propeller|Propeller|151.5|1516,4,1,False,False,rfly_0db9005fe8f4269be640;rfly_42e36fc562947e9e398d;rfly_6ab9311df87ebde1214a;rfly_c7052c5c5ac35e52dc3e,simulation_scenario:SIL_Prop/waypoint-prop
duration_signature,SIL|Propeller|Propeller|152.0|1521,4,1,False,False,rfly_065054fe7f882d5180bf;rfly_2df9acf17519c8db4da1;rfly_90763c978dc0cb908107;rfly_e3738c3e58f106142709,simulation_scenario:SIL_Prop/waypoint-prop
duration_signature,SIL|Propeller|Propeller|152.2|1523,4,1,False,False,rfly_1dcd79865411955725a4;rfly_295c34794444ea825058;rfly_7e1f5376fe737cec87b8;rfly_cc42d1736828925598e4,simulation_scenario:SIL_Prop/waypoint-prop
duration_signature,SIL|Propeller|Propeller|72.1|722,4,1,False,False,rfly_08062ac3409c4aac7962;rfly_45ea5e218db10a147615;rfly_4bc27cc7d13c82b089b8;rfly_ad97e7f090c141177e8b,simulation_scenario:SIL_Prop/hover-prop
