split,seed,model,decision,budget,source_id,label,event_detected,first_alarm_delay_s,false_alarm_events
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/25_1/log_20_2023-5-17-16-57-36,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/26_1/log_21_2023-5-17-17-03-28,motor_fault,True,49.604528,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/27_1/log_22_2023-5-17-17-08-00,motor_fault,True,42.698289999999986,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/28_1/log_23_2023-5-17-17-13-22,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/29_1/log_24_2023-5-17-17-19-20,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/2_1/log_2_2023-5-17-10-15-18,motor_fault,True,10.104689,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/32_1/log_2_2023-5-18-10-01-42,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/33_1/log_3_2023-5-18-10-05-28,motor_fault,True,6.216267000000002,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/34_1/log_4_2023-5-18-10-09-58,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/36_1/log_6_2023-5-18-10-19-06,motor_fault,True,54.230610999999996,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/37_1/log_2_2023-5-18-14-23-48,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/3_1/log_3_2023-5-17-10-19-36,motor_fault,True,3.4898230000000012,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/4_1/log_4_2023-5-17-10-25-20,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/5_1/log_5_2023-5-17-10-30-58,motor_fault,True,83.69177400000004,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/6_1/log_7_2023-5-17-10-42-14,motor_fault,True,50.69535899999999,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/7_1/log_8_2023-5-17-10-46-46,motor_fault,True,39.598822,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/hover/8_1/log_1_2023-5-17-15-19-02,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/247_1/log_43_2023-5-31-15-10-46,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/248_1/log_44_2023-5-31-15-14-30,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/248_2/log_0_2023-6-1-09-14-02,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/249_1/log_45_2023-5-31-15-17-46,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/249_2/log_1_2023-6-1-09-18-16,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/250_1/log_58_2023-5-31-16-38-34,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/252_1/log_2_2023-6-1-09-24-28,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/253_1/log_3_2023-6-1-09-28-40,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/255_1/log_61_2023-5-31-16-54-26,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/256_1/log_4_2023-6-1-09-35-42,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/257_1/log_5_2023-6-1-09-39-00,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/258_1/log_62_2023-5-31-16-59-00,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/259_1/log_63_2023-5-31-17-02-30,motor_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/261_1/log_7_2023-6-1-09-46-48,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/262_1/log_64_2023-5-31-17-06-26,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/263_1/log_65_2023-5-31-17-23-28,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/265_1/log_9_2023-6-1-09-54-44,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/266_1/log_11_2023-6-1-10-01-22,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/267_1/log_12_2023-6-1-10-09-58,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/268_1/log_13_2023-6-1-10-13-02,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/269_1/log_14_2023-6-1-10-21-06,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/270_1/log_15_2023-6-1-10-24-26,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/272_1/log_17_2023-6-1-10-33-36,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/275_1/log_20_2023-6-1-10-44-28,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/278_1/log_23_2023-6-1-11-00-40,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/279_1/log_24_2023-6-1-11-04-10,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/280_1/log_25_2023-6-1-11-07-18,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/281_1/log_26_2023-6-1-11-11-24,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/282_1/log_27_2023-6-1-11-15-28,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/283_1/log_29_2023-6-1-11-22-54,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/velocity/285_1/log_1_2023-6-1-15-22-30,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/111_1/log_19_2023-5-22-16-12-04,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/112_1/log_20_2023-5-22-16-22-00,motor_fault,True,8.104211000000035,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/113_1/log_21_2023-5-22-16-35-42,motor_fault,True,5.292548000000011,3
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/114_1/log_22_2023-5-22-16-46-52,motor_fault,True,3.6967739999999623,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/117_1/log_25_2023-5-22-17-28-06,motor_fault,True,21.81604100000004,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/117_2/log_8_2023-5-23-14-52-06,motor_fault,True,62.495630999999975,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/118_1/log_9_2023-5-23-14-59-40,motor_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/124_1/log_17_2023-5-23-15-50-48,motor_fault,True,100.22457700000002,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/125_1/log_18_2023-5-23-15-59-16,motor_fault,True,8.510257999999979,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/126_1/log_19_2023-5-23-16-13-02,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/128_1/log_22_2023-5-23-16-27-04,motor_fault,True,5.10733299999999,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/129_1/log_23_2023-5-23-16-33-28,motor_fault,True,4.796869999999991,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/130_1/log_24_2023-5-23-16-41-28,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/131_1/log_25_2023-5-23-16-47-56,motor_fault,True,53.11057700000001,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/132_1/log_26_2023-5-23-17-14-18,motor_fault,True,49.999089,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/133_1/log_27_2023-5-23-17-19-32,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/134_1/log_28_2023-5-23-17-25-32,motor_fault,True,52.804241000000026,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/135_1/log_0_2023-5-24-09-43-26,motor_fault,True,41.106543000000045,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/136_1/log_1_2023-5-24-09-49-10,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/137_1/log_2_2023-5-24-09-55-42,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/138_1/log_3_2023-5-24-10-00-26,motor_fault,True,4.703761000000007,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/139_1/log_18_2023-5-25-09-06-52,motor_fault,True,2.495032000000016,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/140_1/log_19_2023-5-25-09-12-26,motor_fault,True,8.697028999999993,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/141_1/log_20_2023-5-25-09-17-56,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/142_1/log_0_2023-5-26-07-27-00,motor_fault,True,2.404422000000004,3
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/143_1/log_2_2023-5-26-07-38-06,motor_fault,True,4.224688,3
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/146_1/log_6_2023-5-26-07-58-22,motor_fault,True,60.124186000000016,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/147_1/log_7_2023-5-26-08-03-10,motor_fault,True,40.901175999999985,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/148_2/log_9_2023-5-26-08-17-18,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/149_1/log_10_2023-5-26-08-23-44,motor_fault,True,60.41191800000001,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/150_2/log_12_2023-5-26-08-32-46,motor_fault,True,51.10447300000002,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/151_1/log_13_2023-5-26-08-39-48,motor_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/152_1/log_14_2023-5-26-08-44-44,motor_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/154_1/log_16_2023-5-26-08-56-30,motor_fault,True,2.7250099999999975,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/155_1/log_17_2023-5-26-09-01-14,motor_fault,True,7.805655999999992,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/156_1/log_18_2023-5-26-09-07-16,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/157_1/log_19_2023-5-26-09-12-58,motor_fault,True,9.402692999999992,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/161_1/log_23_2023-5-26-09-57-06,motor_fault,True,51.71145300000001,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/163_1/log_26_2023-5-26-10-13-42,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/165_1/log_28_2023-5-26-10-28-34,motor_fault,True,31.404737000000004,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/167_1/log_30_2023-5-26-10-38-42,motor_fault,True,10.202662999999987,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/168_1/log_31_2023-5-26-10-44-52,motor_fault,True,8.925434000000003,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/169_1/log_32_2023-5-26-10-52-26,motor_fault,True,1.7193400000000167,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/170_1/log_33_2023-5-26-11-07-16,motor_fault,True,1.7082699999999846,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/172_1/log_36_2023-5-26-11-24-22,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/174_1/log_2_2023-5-26-14-16-26,motor_fault,True,5.693922999999998,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/174_2/log_3_2023-5-26-14-24-56,motor_fault,True,5.605150999999978,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/175_1/log_4_2023-5-26-14-35-50,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/176_1/log_5_2023-5-26-14-42-48,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/177_1/log_6_2023-5-26-14-49-14,motor_fault,True,61.21347100000002,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/178_1/log_7_2023-5-26-14-55-32,motor_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/180_1/log_9_2023-5-26-15-09-30,motor_fault,True,32.62590500000001,1
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/181_1/log_10_2023-5-26-15-15-26,motor_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/182_1/log_11_2023-5-26-15-21-08,motor_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/183_1/log_12_2023-5-26-15-29-46,motor_fault,True,64.30502300000003,0
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/184_1/log_13_2023-5-26-15-34-24,motor_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Motor/waypoint/185_1/log_14_2023-5-26-15-46-26,motor_fault,True,7.719070999999978,3
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/acce/451_1/log_76_2023-6-15-10-31-20,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/acce/454_1/log_80_2023-6-15-10-48-56,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/acce/455_1/log_81_2023-6-15-10-52-54,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/acce/460_1/log_86_2023-6-15-11-10-22,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/circling/396_1/log_46_2023-6-15-08-00-04,normal,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/circling/400_1/log_50_2023-6-15-08-20-00,normal,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/hover/104_1/log_9_2023-5-25-08-26-06,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/hover/106_2/log_12_2023-5-25-08-36-42,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/hover/107_1/log_13_2023-5-25-08-40-12,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/velocity/324_1/log_9_2023-6-2-08-30-26,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/waypoint/237_1/log_1_2023-5-31-08-02-54,normal,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-No_Fault/waypoint/238_1/log_2_2023-5-31-08-08-14,normal,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-GPS/450_1/log_74_2023-6-15-10-16-30,sensor_acce_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-acce/431_1/log_7_2023-6-2-14-24-16,sensor_acce_acce_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-acce/432_1/log_8_2023-6-2-14-28-46,sensor_acce_acce_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-acce/434_1/log_11_2023-6-2-14-38-36,sensor_acce_acce_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-baro/439_1/log_63_2023-6-15-09-25-34,sensor_acce_baro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-baro/441_1/log_65_2023-6-15-09-37-14,sensor_acce_baro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-baro/442_1/log_66_2023-6-15-09-42-22,sensor_acce_baro_fault,True,11.802637999999991,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-gyro/435_1/log_59_2023-6-15-09-04-32,sensor_acce_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-gyro/438_1/log_62_2023-6-15-09-20-44,sensor_acce_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-mag/443_1/log_67_2023-6-15-09-47-38,sensor_acce_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/acce-mag/445_1/log_69_2023-6-15-09-54-44,sensor_acce_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-GPS/391_1/log_37_2023-6-10-11-57-30,sensor_circling_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-GPS/392_1/log_38_2023-6-10-12-07-34,sensor_circling_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-GPS/392_2/log_41_2023-6-15-07-30-42,sensor_circling_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-GPS/393_1/log_42_2023-6-15-07-36-48,sensor_circling_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-GPS/394_1/log_43_2023-6-15-07-41-22,sensor_circling_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-acce/366_1/log_2_2023-6-10-08-14-28,sensor_circling_acce_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-acce/367_1/log_3_2023-6-10-08-21-10,sensor_circling_acce_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-acce/368_1/log_4_2023-6-10-08-27-54,sensor_circling_acce_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-acce/369_1/log_5_2023-6-10-08-34-38,sensor_circling_acce_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-acce/371_2/log_11_2023-6-10-08-59-52,sensor_circling_acce_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-acce/371_3/log_12_2023-6-10-09-08-30,sensor_circling_acce_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-baro/380_1/log_22_2023-6-10-10-09-30,sensor_circling_baro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-baro/381_1/log_23_2023-6-10-10-16-08,sensor_circling_baro_fault,True,8.415627000000015,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-baro/383_1/log_25_2023-6-10-10-29-02,sensor_circling_baro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-baro/383_2/log_26_2023-6-10-10-46-08,sensor_circling_baro_fault,True,33.29880500000003,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-gyro/372_1/log_14_2023-6-10-09-16-26,sensor_circling_gyro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-gyro/373_1/log_15_2023-6-10-09-30-00,sensor_circling_gyro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-gyro/375_1/log_17_2023-6-10-09-39-52,sensor_circling_gyro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-gyro/376_1/log_18_2023-6-10-09-45-36,sensor_circling_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-mag/384_1/log_27_2023-6-10-10-52-00,sensor_circling_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-mag/385_1/log_28_2023-6-10-10-58-30,sensor_circling_mag_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-mag/386_1/log_29_2023-6-10-11-07-04,sensor_circling_mag_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-mag/387_1/log_30_2023-6-10-11-13-12,sensor_circling_mag_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/circling-mag/389_1/log_32_2023-6-10-11-24-14,sensor_circling_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/100_1/log_18_2023-5-22-16-00-32,sensor_hover_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/91_1/log_8_2023-5-22-14-33-50,sensor_hover_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/92_1/log_9_2023-5-22-14-43-10,sensor_hover_gps_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/93_1/log_10_2023-5-22-14-48-40,sensor_hover_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/94_1/log_11_2023-5-22-15-22-04,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/95_1/log_12_2023-5-22-15-26-34,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/96_1/log_13_2023-5-22-15-32-54,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/96_2/log_3_2023-5-23-14-28-02,sensor_hover_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/97_1/log_14_2023-5-22-15-40-36,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/97_3/log_4_2023-5-23-14-33-46,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/98_1/log_15_2023-5-22-15-46-50,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/99_1/log_17_2023-5-22-15-55-56,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-GPS/99_2/log_6_2023-5-23-14-41-22,sensor_hover_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-acce/56_1/log_0_2023-5-25-17-10-16,sensor_hover_acce_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/73_1/log_15_2023-5-22-09-02-32,sensor_hover_baro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/74_1/log_17_2023-5-22-09-15-46,sensor_hover_baro_fault,True,10.004324000000008,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/75_1/log_18_2023-5-22-09-33-24,sensor_hover_baro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/76_1/log_19_2023-5-22-09-38-56,sensor_hover_baro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/76_2/log_20_2023-5-22-09-49-18,sensor_hover_baro_fault,True,9.008781000000017,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/76_3/log_21_2023-5-22-10-19-28,sensor_hover_baro_fault,True,10.708002999999998,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/77_1/log_22_2023-5-22-10-27-10,sensor_hover_baro_fault,True,22.009658000000044,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/77_2/log_23_2023-5-22-10-33-02,sensor_hover_baro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/78_1/log_24_2023-5-22-10-39-56,sensor_hover_baro_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/79_1/log_27_2023-5-22-10-54-34,sensor_hover_baro_fault,True,71.79916099999997,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-baro/80_1/log_28_2023-5-22-11-02-34,sensor_hover_baro_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/61_1/log_3_2023-5-19-10-55-40,sensor_hover_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/64_1/log_6_2023-5-19-11-10-18,sensor_hover_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/66_1/log_4_2023-5-22-07-30-06,sensor_hover_gyro_fault,True,45.59727600000002,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/66_2/log_5_2023-5-22-07-40-16,sensor_hover_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/67_1/log_6_2023-5-22-07-47-26,sensor_hover_gyro_fault,True,45.006711000000024,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/68_1/log_7_2023-5-22-07-52-44,sensor_hover_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/68_2/log_8_2023-5-22-08-00-56,sensor_hover_gyro_fault,True,39.810885,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/69_1/log_10_2023-5-22-08-11-22,sensor_hover_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-gyro/70_1/log_11_2023-5-22-08-19-36,sensor_hover_gyro_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/81_1/log_30_2023-5-22-11-15-50,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/82_1/log_31_2023-5-22-11-20-36,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/84_1/log_1_2023-5-22-13-52-22,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/86_1/log_3_2023-5-22-14-03-54,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/87_1/log_4_2023-5-22-14-09-46,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/89_1/log_6_2023-5-22-14-19-00,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/hover-mag/90_1/log_7_2023-5-22-14-27-48,sensor_hover_mag_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/velocity-GPS/310_1/log_27_2023-6-1-17-18-58,sensor_velocity_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/velocity-GPS/313_1/log_23_2023-6-2-09-55-32,sensor_velocity_gps_fault,False,,2
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/velocity-GPS/314_1/log_24_2023-6-2-09-59-42,sensor_velocity_gps_fault,False,,0
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/velocity-GPS/315_1/log_25_2023-6-2-10-04-10,sensor_velocity_gps_fault,False,,1
split_02,2,dense_ae,k_of_n,critical,Real-Sensors/velocity-acce/287_1/log_3_2023-6-1-15-35-02,sensor_velocity_acce_fault,False,,1
