case_id,domain,fault_family,cv_fold,split_group_id,pca_1,pca_2,tsne_1,tsne_2
HIL_Prop/hover-prop/TestCase_62_2001000061,HIL,Propeller,1,simulation_scenario:HIL_Prop/hover-prop,-1.517113927298067,-6.426617718190232,-44.958366,-18.827225
HIL_Prop/hover-prop/TestCase_63_2001000062,HIL,Propeller,1,simulation_scenario:HIL_Prop/hover-prop,-2.775525900989563,-6.122316915047016,-45.175316,-18.177227
HIL_Prop/hover-prop/TestCase_64_2001000063,HIL,Propeller,1,simulation_scenario:HIL_Prop/hover-prop,11.906762216358988,-7.773956397905893,-7.9507885,-23.644459
HIL_Prop/hover-prop/TestCase_65_2001000064,HIL,Propeller,1,simulation_scenario:HIL_Prop/hover-prop,12.64480305638019,-8.175304905266056,-7.9126277,-23.593607
Real-Motor/acce/406_1/log_26_2023-6-2-10-09-14,Real,Motor,4,real_session:Motor:2023-6-2,-31.826506527939323,9.6816730058751,-13.885221,20.445911
Real-Motor/acce/406_2/log_27_2023-6-2-10-13-42,Real,Motor,4,real_session:Motor:2023-6-2,-32.23336535797918,10.772235236449612,-13.876899,20.526766
Real-Motor/acce/407_1/log_28_2023-6-2-10-16-50,Real,Motor,4,real_session:Motor:2023-6-2,-32.549815128936714,10.68323843975008,-14.114529,20.397352
Real-Motor/acce/408_1/log_29_2023-6-2-10-19-46,Real,Motor,4,real_session:Motor:2023-6-2,-28.03019778973229,7.831801331207018,-19.898037,18.54051
Real-Motor/acce/409_1/log_30_2023-6-2-10-22-56,Real,Motor,4,real_session:Motor:2023-6-2,-27.866560163151508,8.226336180923425,-14.941868,19.483122
Real-Motor/acce/410_1/log_31_2023-6-2-10-26-10,Real,Motor,4,real_session:Motor:2023-6-2,-26.49559119981642,9.457800542696685,-17.364693,18.325474
Real-Motor/acce/411_1/log_32_2023-6-2-10-29-58,Real,Motor,4,real_session:Motor:2023-6-2,-22.644701484061372,5.9919656168226645,-9.244431,26.491571
Real-Motor/acce/412_1/log_33_2023-6-2-10-33-34,Real,Motor,4,real_session:Motor:2023-6-2,-22.8108004195412,11.985519195238227,-10.614721,25.631355
Real-Motor/acce/413_1/log_34_2023-6-2-10-36-38,Real,Motor,4,real_session:Motor:2023-6-2,-27.29960055656622,13.155254417129749,-15.56218,19.394943
Real-Motor/acce/414_1/log_35_2023-6-2-10-40-42,Real,Motor,4,real_session:Motor:2023-6-2,-25.22495351850111,13.213840964094404,-10.819186,25.596516
Real-Motor/acce/415_1/log_36_2023-6-2-10-46-08,Real,Motor,4,real_session:Motor:2023-6-2,-25.082483918419474,13.009226132769468,-10.740632,25.525497
Real-Motor/acce/416_1/log_37_2023-6-2-10-50-00,Real,Motor,4,real_session:Motor:2023-6-2,-15.501533859742821,9.873174587204621,-29.84117,12.833233
Real-Motor/acce/416_2/log_38_2023-6-2-10-56-48,Real,Motor,4,real_session:Motor:2023-6-2,-19.81990320638283,6.505527354995605,-30.346762,12.489065
Real-Motor/acce/417_1/log_39_2023-6-2-11-00-18,Real,Motor,4,real_session:Motor:2023-6-2,-22.736400322739563,4.628099762438058,-25.904894,15.356128
Real-Motor/acce/418_1/log_40_2023-6-2-11-03-30,Real,Motor,4,real_session:Motor:2023-6-2,-27.200074704122592,7.603636422954995,-15.269235,19.380016
Real-Motor/acce/419_1/log_41_2023-6-2-11-08-20,Real,Motor,4,real_session:Motor:2023-6-2,-22.798524571086112,5.715924832191359,-30.522276,12.299709
Real-Motor/acce/420_1/log_42_2023-6-2-11-12-16,Real,Motor,4,real_session:Motor:2023-6-2,-17.506705867963472,10.037010654421694,-29.694803,12.313408
Real-Motor/acce/421_1/log_43_2023-6-2-11-15-50,Real,Motor,4,real_session:Motor:2023-6-2,-31.572439445689525,9.73456142707189,-15.04824,19.447643
Real-Motor/acce/422_1/log_44_2023-6-2-11-19-24,Real,Motor,4,real_session:Motor:2023-6-2,-32.17017441386156,9.322844108677442,-16.327444,18.457203
Real-Motor/acce/423_1/log_45_2023-6-2-11-23-18,Real,Motor,4,real_session:Motor:2023-6-2,-31.005978197266735,8.8307797993095,-13.750749,20.65247
Real-Motor/acce/424_1/log_0_2023-6-2-13-47-48,Real,Motor,4,real_session:Motor:2023-6-2,-30.50636731662287,12.158195746117444,-16.863264,18.43662
Real-Motor/acce/425_1/log_1_2023-6-2-13-51-32,Real,Motor,4,real_session:Motor:2023-6-2,-31.25492686252324,11.909432547495099,-15.874442,19.02348
Real-Motor/acce/426_1/log_2_2023-6-2-13-57-34,Real,Motor,4,real_session:Motor:2023-6-2,-19.115714326855247,3.905695484395899,-25.622732,15.31493
Real-Motor/acce/427_1/log_3_2023-6-2-14-03-22,Real,Motor,4,real_session:Motor:2023-6-2,-1.098877541922647,11.040644455485113,3.5259662,22.137234
Real-Motor/acce/428_1/log_4_2023-6-2-14-09-48,Real,Motor,4,real_session:Motor:2023-6-2,-17.54749990580913,5.147517444381464,-26.348707,14.808518
Real-Motor/acce/429_1/log_5_2023-6-2-14-13-26,Real,Motor,4,real_session:Motor:2023-6-2,-19.958166510229486,4.171082782054086,-26.349855,15.011554
Real-Motor/acce/430_1/log_6_2023-6-2-14-18-00,Real,Motor,4,real_session:Motor:2023-6-2,-23.026274438156864,7.602460851936701,-30.577688,12.452399
Real-Motor/circling/326_1/log_46_2023-5-31-15-23-38,Real,Motor,3,real_session:Motor:2023-5-31,-19.030690590724916,21.86139155054427,-11.221497,15.301097
Real-Motor/circling/326_2/log_9_2023-6-7-08-20-00,Real,Motor,0,real_session:Motor:2023-6-7,-12.121066773135691,19.677817998254305,-7.0116744,13.746773
Real-Motor/circling/327_1/log_47_2023-5-31-15-29-42,Real,Motor,3,real_session:Motor:2023-5-31,-8.016448611441241,25.63261622089646,-7.581531,14.979635
Real-Motor/circling/327_2/log_10_2023-6-7-08-24-40,Real,Motor,0,real_session:Motor:2023-6-7,-18.32365845989293,19.13791129185782,-9.182941,16.357443
Real-Motor/circling/328_1/log_50_2023-5-31-15-45-54,Real,Motor,3,real_session:Motor:2023-5-31,-22.152807448575516,21.121434481900152,-15.801594,23.99277
Real-Motor/circling/328_3/log_12_2023-6-7-08-34-04,Real,Motor,0,real_session:Motor:2023-6-7,-13.134411455570422,20.004758459773058,-7.163122,13.863522
Real-Motor/circling/329_1/log_51_2023-5-31-15-50-18,Real,Motor,3,real_session:Motor:2023-5-31,-9.671293818047104,23.701108798079552,-6.9623885,13.793373
Real-Motor/circling/329_2/log_13_2023-6-7-08-41-08,Real,Motor,0,real_session:Motor:2023-6-7,-9.964966944520317,22.120060634058056,-5.1828094,15.206244
Real-Motor/circling/330_1/log_52_2023-5-31-15-55-38,Real,Motor,3,real_session:Motor:2023-5-31,-20.96059835299359,19.104325064367295,-21.604391,18.974176
Real-Motor/circling/330_2/log_14_2023-6-7-08-47-16,Real,Motor,0,real_session:Motor:2023-6-7,-11.54264159921749,21.555625256294142,-7.768397,15.65903
Real-Motor/circling/331_1/log_53_2023-5-31-16-00-30,Real,Motor,3,real_session:Motor:2023-5-31,-23.701802122909804,20.730955104867057,-15.340386,23.95679
Real-Motor/circling/331_2/log_15_2023-6-7-08-53-32,Real,Motor,0,real_session:Motor:2023-6-7,-22.653452389235596,14.340171064002748,-21.233332,21.655087
Real-Motor/circling/332_1/log_54_2023-5-31-16-04-28,Real,Motor,3,real_session:Motor:2023-5-31,-25.215290155570788,18.949259138365917,-15.21378,23.967983
Real-Motor/circling/332_2/log_16_2023-6-7-08-58-16,Real,Motor,0,real_session:Motor:2023-6-7,-21.122853529608953,10.075068024054177,-21.034138,19.146652
Real-Motor/circling/333_1/log_55_2023-5-31-16-09-28,Real,Motor,3,real_session:Motor:2023-5-31,-24.287174426424656,18.651502919035494,-15.812402,24.567867
Real-Motor/circling/333_2/log_17_2023-6-7-09-03-54,Real,Motor,0,real_session:Motor:2023-6-7,-15.638405617016293,-15.414962902904785,-33.93645,-31.446003
Real-Motor/circling/334_1/log_56_2023-5-31-16-22-28,Real,Motor,3,real_session:Motor:2023-5-31,-22.848861513306534,14.639505949205665,-8.536159,25.783072
Real-Motor/circling/334_2/log_57_2023-5-31-16-32-28,Real,Motor,3,real_session:Motor:2023-5-31,-24.96295781057383,9.616140469380207,-20.049112,18.723686
Real-Motor/circling/334_3/log_18_2023-6-7-09-11-24,Real,Motor,0,real_session:Motor:2023-6-7,-16.358599027266504,14.99109053840339,-8.460169,28.045094
Real-Motor/circling/335_1/log_19_2023-6-7-09-18-08,Real,Motor,0,real_session:Motor:2023-6-7,-16.427908980982593,18.018675626188987,-7.15816,25.619997
Real-Motor/circling/336_1/log_20_2023-6-7-09-27-20,Real,Motor,0,real_session:Motor:2023-6-7,-11.681487901069435,19.350949677831125,-8.129019,27.950472
Real-Motor/circling/337_1/log_21_2023-6-7-09-35-08,Real,Motor,0,real_session:Motor:2023-6-7,-12.921001667164457,18.992218456162263,-9.360684,27.755163
Real-Motor/circling/338_1/log_0_2023-6-7-16-26-50,Real,Motor,0,real_session:Motor:2023-6-7,-15.073590427274375,18.885891931209578,-9.517188,27.765375
Real-Motor/circling/339_1/log_1_2023-6-7-16-32-14,Real,Motor,0,real_session:Motor:2023-6-7,-7.819911244431776,18.175717614627814,-3.0292664,24.410004
Real-Motor/circling/340_1/log_2_2023-6-7-16-36-12,Real,Motor,0,real_session:Motor:2023-6-7,6.001830012226478,24.583856419300517,-1.1941222,23.603815
Real-Motor/circling/342_1/log_2_2023-6-9-08-36-02,Real,Motor,1,real_session:Motor:2023-6-9,-26.492614182568293,11.45620415147573,-16.026457,20.463274
Real-Motor/circling/343_1/log_3_2023-6-9-08-40-46,Real,Motor,1,real_session:Motor:2023-6-9,-23.851199326834944,11.872548096353283,-17.83534,20.408972
Real-Motor/circling/344_1/log_4_2023-6-9-08-45-46,Real,Motor,1,real_session:Motor:2023-6-9,-24.980160550727728,10.218180583538905,-19.998505,21.100698
Real-Motor/circling/345_1/log_5_2023-6-9-08-50-56,Real,Motor,1,real_session:Motor:2023-6-9,-24.477942165414532,10.410190630960143,-19.529184,21.950354
Real-Motor/circling/346_1/log_6_2023-6-9-08-56-06,Real,Motor,1,real_session:Motor:2023-6-9,-21.862159041062768,7.660225668272984,-28.220066,14.566139
Real-Motor/circling/347_1/log_7_2023-6-9-09-02-04,Real,Motor,1,real_session:Motor:2023-6-9,-27.288275073330585,12.35551052550723,-21.024673,21.663166
Real-Motor/circling/350_1/log_10_2023-6-9-09-28-10,Real,Motor,1,real_session:Motor:2023-6-9,-27.95387862940671,10.16998902943188,-18.282793,23.864407
Real-Motor/circling/351_1/log_11_2023-6-9-09-36-18,Real,Motor,1,real_session:Motor:2023-6-9,-26.847858463277372,10.199180150310456,-18.731056,23.358358
Real-Motor/circling/352_1/log_12_2023-6-9-09-42-34,Real,Motor,1,real_session:Motor:2023-6-9,-27.91616540916411,11.896054942446716,-14.157121,21.43403
Real-Motor/circling/353_1/log_13_2023-6-9-09-48-18,Real,Motor,1,real_session:Motor:2023-6-9,-26.917687352915607,10.455662753773707,-20.418003,20.138645
Real-Motor/circling/354_1/log_14_2023-6-9-09-53-56,Real,Motor,1,real_session:Motor:2023-6-9,-25.170938987754287,9.984791613012677,-18.599068,23.658497
Real-Motor/circling/356_1/log_16_2023-6-9-11-26-58,Real,Motor,1,real_session:Motor:2023-6-9,-23.29893228128172,13.156189421644621,-21.260632,20.164282
Real-Motor/circling/357_1/log_0_2023-6-9-17-20-14,Real,Motor,1,real_session:Motor:2023-6-9,-18.13219458896599,-11.250653570885238,-53.934837,-5.196753
Real-Motor/circling/358_1/log_1_2023-6-9-17-28-00,Real,Motor,1,real_session:Motor:2023-6-9,-15.998241454771069,11.976174554615044,-20.2086,20.998585
Real-Motor/circling/359_1/log_2_2023-6-9-17-32-44,Real,Motor,1,real_session:Motor:2023-6-9,-26.030978696610365,11.94792475973948,-16.628572,19.887201
Real-Motor/circling/360_1/log_3_2023-6-9-17-37-16,Real,Motor,1,real_session:Motor:2023-6-9,-19.613028693001286,10.336281797830067,-18.318981,20.500116
Real-Motor/circling/361_1/log_4_2023-6-9-17-42-56,Real,Motor,1,real_session:Motor:2023-6-9,-14.349242463211084,10.311621324515395,-27.592104,14.038636
Real-Motor/circling/362_1/log_5_2023-6-9-17-47-52,Real,Motor,1,real_session:Motor:2023-6-9,-21.86959322136003,7.263602610251709,-27.65196,14.898878
Real-Motor/hover/31_1/log_1_2023-5-18-09-56-30,Real,Motor,3,real_session:Motor:2023-5-18,-13.653197571889628,8.503701102377757,-14.663908,13.098702
Real-Motor/hover/32_1/log_2_2023-5-18-10-01-42,Real,Motor,3,real_session:Motor:2023-5-18,-17.228852904996927,9.837872801533107,-14.7176695,13.157536
Real-Motor/hover/33_1/log_3_2023-5-18-10-05-28,Real,Motor,3,real_session:Motor:2023-5-18,-13.412413362265362,6.2084805293357626,-28.423285,12.791585
Real-Motor/hover/34_1/log_4_2023-5-18-10-09-58,Real,Motor,3,real_session:Motor:2023-5-18,-13.148594537420582,13.536053789161796,-13.538732,13.114663
Real-Motor/hover/35_1/log_5_2023-5-18-10-14-22,Real,Motor,3,real_session:Motor:2023-5-18,-8.607504974440115,8.137135610396266,-28.193396,11.993298
Real-Motor/hover/36_1/log_6_2023-5-18-10-19-06,Real,Motor,3,real_session:Motor:2023-5-18,-3.1219119925827385,8.86039462716886,-27.632586,11.755851
Real-Motor/hover/37_1/log_2_2023-5-18-14-23-48,Real,Motor,3,real_session:Motor:2023-5-18,-9.784690199643645,12.775149503726228,-14.091292,12.873586
Real-Motor/velocity/246_1/log_42_2023-5-31-15-07-30,Real,Motor,3,real_session:Motor:2023-5-31,-22.86994408946071,7.613300601016752,-18.777811,17.25481
Real-Motor/velocity/247_1/log_43_2023-5-31-15-10-46,Real,Motor,3,real_session:Motor:2023-5-31,-28.160061789155268,9.466209130992132,-17.09452,18.147314
Real-Motor/velocity/248_1/log_44_2023-5-31-15-14-30,Real,Motor,3,real_session:Motor:2023-5-31,-16.109787283834002,13.400196999492922,-13.174606,14.157135
Real-Motor/velocity/248_2/log_0_2023-6-1-09-14-02,Real,Motor,4,real_session:Motor:2023-6-1,-19.675222650666132,18.489752508374906,-11.771416,17.66071
Real-Motor/velocity/249_1/log_45_2023-5-31-15-17-46,Real,Motor,3,real_session:Motor:2023-5-31,-17.784977224089676,11.903785205992973,-13.313622,14.4091215
Real-Motor/velocity/249_2/log_1_2023-6-1-09-18-16,Real,Motor,4,real_session:Motor:2023-6-1,-19.82100097211208,8.448450368372155,-18.475197,15.060188
Real-Motor/velocity/250_1/log_58_2023-5-31-16-38-34,Real,Motor,3,real_session:Motor:2023-5-31,-26.38804478250216,13.143704493222318,-13.12637,20.527939
Real-Motor/velocity/251_1/log_59_2023-5-31-16-44-58,Real,Motor,3,real_session:Motor:2023-5-31,-25.12105127093487,10.594104300468972,-20.429476,18.868689
Real-Motor/velocity/252_1/log_2_2023-6-1-09-24-28,Real,Motor,4,real_session:Motor:2023-6-1,-16.214635444692945,15.93972974622037,-10.441394,17.064522
Real-Motor/velocity/253_1/log_3_2023-6-1-09-28-40,Real,Motor,4,real_session:Motor:2023-6-1,-18.563610477301854,14.214662408352352,-10.733111,19.299429
Real-Motor/velocity/254_1/log_60_2023-5-31-16-49-46,Real,Motor,3,real_session:Motor:2023-5-31,-27.47142942694554,14.315206762205902,-13.120331,20.548712
Real-Motor/velocity/255_1/log_61_2023-5-31-16-54-26,Real,Motor,3,real_session:Motor:2023-5-31,-27.21456254773204,7.547432409261532,-20.5514,18.375235
Real-Motor/velocity/256_1/log_4_2023-6-1-09-35-42,Real,Motor,4,real_session:Motor:2023-6-1,-23.75235625086524,9.407672730664917,-13.175112,17.198097
Real-Motor/velocity/257_1/log_5_2023-6-1-09-39-00,Real,Motor,4,real_session:Motor:2023-6-1,-23.914020627706595,11.54373321972418,-10.826047,19.55429
Real-Motor/velocity/258_1/log_62_2023-5-31-16-59-00,Real,Motor,3,real_session:Motor:2023-5-31,-20.885207398269213,10.167376885060081,-8.484419,23.947617
Real-Motor/velocity/259_1/log_63_2023-5-31-17-02-30,Real,Motor,3,real_session:Motor:2023-5-31,-28.7552921373301,9.913803531078988,-20.223537,18.75866
Real-Motor/velocity/260_1/log_6_2023-6-1-09-43-18,Real,Motor,4,real_session:Motor:2023-6-1,-14.189372849119877,14.577301828415623,-15.679614,13.380746
Real-Motor/velocity/261_1/log_7_2023-6-1-09-46-48,Real,Motor,4,real_session:Motor:2023-6-1,-18.88318871442368,11.654710461069056,-18.469704,15.055313
Real-Motor/velocity/262_1/log_64_2023-5-31-17-06-26,Real,Motor,3,real_session:Motor:2023-5-31,-17.521080704994038,7.8845895389182115,-30.059296,13.04774
Real-Motor/velocity/263_1/log_65_2023-5-31-17-23-28,Real,Motor,3,real_session:Motor:2023-5-31,-18.130232682126966,3.257161064290244,-25.61097,15.293845
Real-Motor/velocity/264_1/log_8_2023-6-1-09-50-44,Real,Motor,4,real_session:Motor:2023-6-1,-13.197119853566502,10.811158795475441,-15.766377,13.4143095
Real-Motor/velocity/265_1/log_9_2023-6-1-09-54-44,Real,Motor,4,real_session:Motor:2023-6-1,-11.325988645126724,7.003891909028232,-29.724092,16.92991
Real-Motor/velocity/266_1/log_11_2023-6-1-10-01-22,Real,Motor,4,real_session:Motor:2023-6-1,-14.448252315105808,8.461014951374276,-29.836985,12.950218
Real-Motor/velocity/267_1/log_12_2023-6-1-10-09-58,Real,Motor,4,real_session:Motor:2023-6-1,-19.068653619365968,5.3066004346143725,-26.210546,14.250589
Real-Motor/velocity/268_1/log_13_2023-6-1-10-13-02,Real,Motor,4,real_session:Motor:2023-6-1,-9.259143561874126,10.104344151576372,-31.254128,15.905619
Real-Motor/velocity/269_1/log_14_2023-6-1-10-21-06,Real,Motor,4,real_session:Motor:2023-6-1,-15.597789070889121,4.733526543083041,-31.935944,16.15284
Real-Motor/velocity/270_1/log_15_2023-6-1-10-24-26,Real,Motor,4,real_session:Motor:2023-6-1,-27.019262748135517,10.609025468364008,-13.182323,20.198748
Real-Motor/velocity/271_1/log_16_2023-6-1-10-28-10,Real,Motor,4,real_session:Motor:2023-6-1,-29.303675957555285,9.512243502653979,-17.170742,18.260113
Real-Motor/velocity/272_1/log_17_2023-6-1-10-33-36,Real,Motor,4,real_session:Motor:2023-6-1,-23.737739479433827,11.190966048096941,-11.779636,18.751118
Real-Motor/velocity/273_1/log_18_2023-6-1-10-37-18,Real,Motor,4,real_session:Motor:2023-6-1,-27.55766797507159,10.239505986253443,-13.925237,22.100006
Real-Motor/velocity/274_1/log_19_2023-6-1-10-41-18,Real,Motor,4,real_session:Motor:2023-6-1,-22.408077362793485,14.74838180281955,-19.324432,17.352886
Real-Motor/velocity/275_1/log_20_2023-6-1-10-44-28,Real,Motor,4,real_session:Motor:2023-6-1,-27.9676039949286,8.28979641368103,-20.315819,18.865465
Real-Motor/velocity/276_1/log_21_2023-6-1-10-48-12,Real,Motor,4,real_session:Motor:2023-6-1,-19.93521591113846,13.527865945901885,-11.507006,18.749807
Real-Motor/velocity/277_1/log_22_2023-6-1-10-52-00,Real,Motor,4,real_session:Motor:2023-6-1,-20.423587174134372,8.336123118595617,-10.821163,19.482008
Real-Motor/velocity/278_1/log_23_2023-6-1-11-00-40,Real,Motor,4,real_session:Motor:2023-6-1,-17.391233314433123,7.944482330163332,-29.220304,12.857859
Real-Motor/velocity/279_1/log_24_2023-6-1-11-04-10,Real,Motor,4,real_session:Motor:2023-6-1,-12.171973315206287,13.060636102087793,-26.14784,13.034308
Real-Motor/velocity/280_1/log_25_2023-6-1-11-07-18,Real,Motor,4,real_session:Motor:2023-6-1,-14.552943455234434,8.482275838031814,-31.411297,15.545557
Real-Motor/velocity/281_1/log_26_2023-6-1-11-11-24,Real,Motor,4,real_session:Motor:2023-6-1,-15.705477256068143,3.723244580624044,-29.74464,16.857475
Real-Motor/velocity/282_1/log_27_2023-6-1-11-15-28,Real,Motor,4,real_session:Motor:2023-6-1,-16.71717956959064,9.022737531371597,-30.57462,12.25246
Real-Motor/velocity/283_1/log_29_2023-6-1-11-22-54,Real,Motor,4,real_session:Motor:2023-6-1,-19.621614519376738,5.072955322492373,-25.627325,15.284305
Real-Motor/velocity/284_1/log_0_2023-6-1-15-18-46,Real,Motor,4,real_session:Motor:2023-6-1,-14.104981063276199,7.8051855562133685,-31.610018,15.480687
Real-Motor/velocity/285_1/log_1_2023-6-1-15-22-30,Real,Motor,4,real_session:Motor:2023-6-1,-16.785639542239387,6.310345300881693,-27.220804,14.437075
Real-Motor/waypoint/117_2/log_8_2023-5-23-14-52-06,Real,Motor,4,real_session:Motor:2023-5-23,-5.952368065488682,22.379666752916876,-5.2208424,16.0373
Real-Motor/waypoint/118_1/log_9_2023-5-23-14-59-40,Real,Motor,4,real_session:Motor:2023-5-23,-26.119435058369852,10.844731718593456,-19.421259,22.041405
Real-Motor/waypoint/119_1/log_12_2023-5-23-15-14-02,Real,Motor,4,real_session:Motor:2023-5-23,-19.201992674275928,17.12449408245478,-17.436296,21.992434
Real-Motor/waypoint/120_1/log_13_2023-5-23-15-20-58,Real,Motor,4,real_session:Motor:2023-5-23,-12.621842670448373,23.32492873844768,-8.2174015,15.775088
Real-Motor/waypoint/121_1/log_14_2023-5-23-15-27-54,Real,Motor,4,real_session:Motor:2023-5-23,-4.555412035675279,24.340110705587463,-5.172425,16.817364
Real-Motor/waypoint/122_1/log_15_2023-5-23-15-35-18,Real,Motor,4,real_session:Motor:2023-5-23,-3.708480945778172,28.10865562991802,-5.2503476,16.278597
Real-Motor/waypoint/123_1/log_16_2023-5-23-15-43-46,Real,Motor,4,real_session:Motor:2023-5-23,-7.30653129324132,24.36751848674988,-5.1317472,16.813786
Real-Motor/waypoint/124_1/log_17_2023-5-23-15-50-48,Real,Motor,4,real_session:Motor:2023-5-23,-23.600134444331562,18.270863465869596,-15.920581,24.670326
Real-Motor/waypoint/125_1/log_18_2023-5-23-15-59-16,Real,Motor,4,real_session:Motor:2023-5-23,-19.66688972158989,16.063203372238377,-21.340885,20.085773
Real-Motor/waypoint/126_1/log_19_2023-5-23-16-13-02,Real,Motor,4,real_session:Motor:2023-5-23,-1.4635566300569192,24.99094581151074,-5.8634877,14.051023
Real-Motor/waypoint/127_1/log_20_2023-5-23-16-18-08,Real,Motor,4,real_session:Motor:2023-5-23,-4.900761848140914,24.928612976916753,-5.30191,15.965724
Real-Motor/waypoint/128_1/log_22_2023-5-23-16-27-04,Real,Motor,4,real_session:Motor:2023-5-23,-17.275641502862026,13.994852995059636,-8.973534,28.473701
Real-Motor/waypoint/129_1/log_23_2023-5-23-16-33-28,Real,Motor,4,real_session:Motor:2023-5-23,-23.724917416950444,15.81338196864562,-16.877745,23.608944
Real-Motor/waypoint/130_1/log_24_2023-5-23-16-41-28,Real,Motor,4,real_session:Motor:2023-5-23,1.2725011505410275,24.527286437339725,-2.0335138,23.75175
Real-Motor/waypoint/131_1/log_25_2023-5-23-16-47-56,Real,Motor,4,real_session:Motor:2023-5-23,4.624059907486712,25.26786536650291,-1.1558394,23.479782
Real-Motor/waypoint/132_1/log_26_2023-5-23-17-14-18,Real,Motor,4,real_session:Motor:2023-5-23,-10.114183458963147,25.236405131337598,-7.6657186,14.699333
Real-Motor/waypoint/133_1/log_27_2023-5-23-17-19-32,Real,Motor,4,real_session:Motor:2023-5-23,-21.846103395985292,17.48197794234209,-17.47735,22.050554
Real-Motor/waypoint/134_1/log_28_2023-5-23-17-25-32,Real,Motor,4,real_session:Motor:2023-5-23,-28.42248230917174,13.060307625470825,-13.533705,21.263578
Real-Motor/waypoint/142_1/log_0_2023-5-26-07-27-00,Real,Motor,2,real_session:Motor:2023-5-26,-4.257710524367641,23.137727113407593,-3.7193997,16.330664
Real-Motor/waypoint/142_2/log_1_2023-5-26-07-33-08,Real,Motor,2,real_session:Motor:2023-5-26,-2.8559975446633965,24.666649694558487,-5.4731383,14.814082
Real-Motor/waypoint/143_1/log_2_2023-5-26-07-38-06,Real,Motor,2,real_session:Motor:2023-5-26,-4.228177112055333,22.05898073425692,-5.14523,17.044277
Real-Motor/waypoint/143_2/log_3_2023-5-26-07-43-16,Real,Motor,2,real_session:Motor:2023-5-26,-25.993118900217887,12.076468808251063,-19.694332,21.767511
Real-Motor/waypoint/144_1/log_4_2023-5-26-07-48-04,Real,Motor,2,real_session:Motor:2023-5-26,-22.39180037534144,16.488809134464532,-16.225101,21.455534
Real-Motor/waypoint/145_1/log_5_2023-5-26-07-52-42,Real,Motor,2,real_session:Motor:2023-5-26,-4.610076395678694,24.071020431100955,-5.233765,15.414175
Real-Motor/waypoint/146_1/log_6_2023-5-26-07-58-22,Real,Motor,2,real_session:Motor:2023-5-26,2.101504636033666,21.696605458158864,-3.7415893,13.85009
Real-Motor/waypoint/147_1/log_7_2023-5-26-08-03-10,Real,Motor,2,real_session:Motor:2023-5-26,-4.166477059264706,24.27225128702625,-5.2103796,15.748633
Real-Motor/waypoint/148_2/log_9_2023-5-26-08-17-18,Real,Motor,2,real_session:Motor:2023-5-26,-22.099759116781218,13.79099664658697,-18.716694,21.576609
Real-Motor/waypoint/149_1/log_10_2023-5-26-08-23-44,Real,Motor,2,real_session:Motor:2023-5-26,-23.90024386768181,13.677916103968437,-17.074081,21.87767
Real-Motor/waypoint/150_2/log_12_2023-5-26-08-32-46,Real,Motor,2,real_session:Motor:2023-5-26,-23.19540332790735,13.562853631242765,-18.84804,20.008987
Real-Motor/waypoint/154_1/log_16_2023-5-26-08-56-30,Real,Motor,2,real_session:Motor:2023-5-26,-13.52822195016989,18.47721203277669,-31.985489,13.139016
Real-Motor/waypoint/156_1/log_18_2023-5-26-09-07-16,Real,Motor,2,real_session:Motor:2023-5-26,-10.482343243624204,22.499669221113606,-7.4697595,16.424883
Real-Motor/waypoint/157_1/log_19_2023-5-26-09-12-58,Real,Motor,2,real_session:Motor:2023-5-26,-4.9524609275787626,23.825211304474287,-5.667257,15.457791
Real-Motor/waypoint/158_1/log_20_2023-5-26-09-32-30,Real,Motor,2,real_session:Motor:2023-5-26,-23.66643761491621,11.400401616163956,-16.8477,21.78982
Real-Motor/waypoint/159_1/log_21_2023-5-26-09-38-30,Real,Motor,2,real_session:Motor:2023-5-26,-25.08741630149047,15.395150653585196,-16.904972,23.57374
Real-Motor/waypoint/160_1/log_22_2023-5-26-09-45-46,Real,Motor,2,real_session:Motor:2023-5-26,-13.400860351643082,21.55100084203466,-8.42359,16.094563
Real-Motor/waypoint/161_1/log_23_2023-5-26-09-57-06,Real,Motor,2,real_session:Motor:2023-5-26,-6.24082567143475,24.67620997259266,-5.6751075,15.522953
Real-Motor/waypoint/162_1/log_25_2023-5-26-10-05-38,Real,Motor,2,real_session:Motor:2023-5-26,-6.528348653495207,24.907911025352604,-5.800527,16.517843
Real-Motor/waypoint/163_1/log_26_2023-5-26-10-13-42,Real,Motor,2,real_session:Motor:2023-5-26,-21.916964040873864,14.099926541020187,-18.687428,21.115282
Real-Motor/waypoint/164_1/log_27_2023-5-26-10-22-46,Real,Motor,2,real_session:Motor:2023-5-26,-21.393743930651624,15.140464297072752,-18.292528,21.002678
Real-Motor/waypoint/165_1/log_28_2023-5-26-10-28-34,Real,Motor,2,real_session:Motor:2023-5-26,-23.247952371849937,14.071902427803481,-18.559534,20.984543
Real-Motor/waypoint/166_1/log_29_2023-5-26-10-33-42,Real,Motor,2,real_session:Motor:2023-5-26,-11.05221553170006,1.9534209100715003,-43.76004,31.917534
Real-Motor/waypoint/167_1/log_30_2023-5-26-10-38-42,Real,Motor,2,real_session:Motor:2023-5-26,-12.454030826034533,14.867705484003471,-9.157083,28.809916
