candidate,rotation,policy,canonical_case_id,domain,fault_family,evaluation_role,detected,alarm_events,false_alarm_events,normal_calibration_holdout,exposure_hours,normal_exposure_hours
W1,4,critical,rfly_1dcd79865411955725a4,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_d0c85f414e30dbb4f043,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_a7db6b99d1cbac027a74,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_2330d06e6d92fc360d8d,SIL,Propeller,fault_detection,False,0,0,False,0.03916666666666667,0.017222222222222222
W1,4,critical,rfly_d015c5c1c8089958f821,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_17a5bb0b659636bcaca0,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_7e1f5376fe737cec87b8,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_cc42d1736828925598e4,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_f516eaae55a6be3d1e34,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_55e8488e30a208cd7710,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_90763c978dc0cb908107,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_8b0c27f3747b9dee3708,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_295c34794444ea825058,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_ad42eca36d35e5fcdc0a,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_c78b4ed45e116889dc5c,SIL,Propeller,fault_detection,False,0,0,False,0.03916666666666667,0.017222222222222222
W1,4,critical,rfly_4bc716463eadc9ebdc6e,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_a76e6764a073796f7d38,SIL,Propeller,fault_detection,False,0,0,False,0.03972222222222222,0.016944444444444446
W1,4,critical,rfly_f2f8d314a5b3cf94e7d2,SIL,Propeller,fault_detection,False,0,0,False,0.03916666666666667,0.017222222222222222
W1,4,critical,rfly_96977ada44b0834a19a3,SIL,Propeller,fault_detection,False,0,0,False,0.03916666666666667,0.017222222222222222
W1,4,critical,rfly_47f3534d3201d45ea27f,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_93717dee47b6aa194f3d,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_9615403cf6b1ef45c8b0,SIL,Sensor,fault_detection,True,1,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_4959f6e3cdec879e22eb,SIL,Sensor,fault_detection,False,0,0,False,0.015833333333333335,0.008888888888888889
W1,4,critical,rfly_6011e9674e3286741c1d,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_f915125a23db3e2260d5,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_76e222a082dcaa1e6e09,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_c8f1b0c6324fea6253b1,SIL,Sensor,fault_detection,False,0,0,False,0.01638888888888889,0.008888888888888889
W1,4,critical,rfly_9a697b6668475146b515,SIL,Sensor,fault_detection,False,0,0,False,0.015277777777777777,0.008888888888888889
W1,4,critical,rfly_b830b09a7665e58313fd,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_51d9194efe970e1c99b4,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_ca3b92471682a1a4f881,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_fb145caf3905b7acbfaf,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_d23d30bdb9bff1de06da,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_fd413f270012e1b38f2c,SIL,Sensor,fault_detection,True,1,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_c7d8d0f7cad35db248bc,SIL,Sensor,fault_detection,True,1,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_0cdf084a0caae6201df8,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_bef6bc707a64d4d2a375,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
W1,4,critical,rfly_498aeed39cf22907c535,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_99a85c594fe63922ff4a,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_2865cf156654ed63c799,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_4c0a17c8983e52cfbf9a,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_eda80d18fd3833aca9c8,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_0fe4c9e2a98710aa9c82,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_13b50d7ae9c5c6d0325f,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_65b250ed1a5a0810b708,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_1f0b7aaaf5dad7fd0b84,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_7b2456dcf280bcae2a76,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_f090bde0e3b8d2ccf88d,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_7a8be169a5730a10908c,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_d076598a1d67d5317ed2,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_89e101fed3eb18e57988,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_1dc8eb4ca3e2d678cc23,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_c316bfe231ca15e26dc7,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_6bbc358fa899065b7083,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_bf02fc5a44d7730bc167,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_f7dc2f771ab13bf2624f,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_403198013b27fae45eef,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_9aa064eb09efa2359447,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_0eb617ee81dddfb1bae4,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_93ecd8c461e005dd0449,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_02e05e8fc70d04e3c2de,SIL,Sensor,fault_detection,False,0,0,False,0.025277777777777777,0.008611111111111111
W1,4,critical,rfly_28692927ca75ff43b502,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_84ad949641cee3f70f89,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_a9cf36cb2560dfe5216f,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_ee0c7f54c8478298fb1a,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_2fc4274609c9d480f588,SIL,Sensor,fault_detection,False,0,0,False,0.025277777777777777,0.008611111111111111
W1,4,critical,rfly_ffa4cc265d235bfc72cc,SIL,Sensor,fault_detection,False,0,0,False,0.025277777777777777,0.008611111111111111
W1,4,critical,rfly_2acd7cf673b7c6af00c1,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_928fcdaab289323edb04,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_e71bbac6bb3bb46d0d18,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008611111111111111
W1,4,critical,rfly_b19f23a651f145dc0c0b,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_807cf6779f9144de74b0,SIL,Sensor,fault_detection,True,1,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_f2ee85ec93e6cfcd62e6,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_1f6685031bae74a194da,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_501e13a8f0b50955ca08,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_f14c67bc2503e3a275c7,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_534fb11fe8850c50aa95,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_1d3b809d6361f9574359,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_5c3d7572264a071764c9,SIL,Sensor,fault_detection,False,0,0,False,0.034166666666666665,0.016666666666666666
W1,4,critical,rfly_c86cc5d0cd409025bbe9,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_b28182166a573aa2e0eb,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_0ada7930bd3b5deddffd,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_111cdcfb137bb08f0f96,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_d026aa26da06e54fa1b5,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_207b5f55d36559f346d4,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_e98a51ebfbe1253cf9cf,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_ed4ca0f40cdfec8219ed,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_11cb9c1d2f0c488fbcb5,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_9bc75292f2fcae013229,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_0b8f7555a23389f088c3,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_52abab1e4ce53a8aefe2,SIL,Sensor,fault_detection,True,1,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_5fc5469292eebcc262a3,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_c2987d2e99492f6a4eaa,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_721f60d337cd94656254,SIL,Sensor,fault_detection,True,1,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_9371d75e2419378711e0,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_6fde605e806d72f99599,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_eb3948b3bc5cb542cafe,SIL,Sensor,fault_detection,True,1,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_0c23a0803515dc34e809,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_19deefd91a44475305c7,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_2586cebe76fa2eb581d7,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_6b6fd70578faf1ac214f,SIL,Sensor,fault_detection,True,2,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_b9f32d7d435138e224a8,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_602b51cea552f62029cd,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_f6f2bc1ded31097209b2,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_3ff45ed58271af8fbefc,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_04cab9750b79689ec07e,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_daea331128c02b1cabbb,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_ed4122740a679e8517f7,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_8c678aee4fe049677386,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_8600244a80f274546cfb,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_d4d1856331d6faf87712,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_822590b59ce9418c8ebf,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_4687568881658b38fda6,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_8b1cd13b3d0a457eaeef,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_418b3cf4482d0ad1bb23,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_06e74af94c0e2e6486f6,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_b9ceff386ea5d31b2856,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_80172a4d9719836ef45f,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_9eb67be6503c2ff6274b,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_41b074ea2e63df58eb4a,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_44dafb762c17a20e228a,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_fbff7dce104cea10d9c9,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_817c08ae61a6903e15e7,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_73b0fd231b1b0444d8f0,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_1d338fdd0f2b7520d399,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_aa268a462721c92a8222,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_2954d79122a3789a455e,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_85ad43d73a8cc2670d91,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_6e9e74977f65d2fd44b4,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_fa83f074ba4f17ebfe71,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_ae7769efad6e6b3c5673,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_42de6f6b889fe3875494,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_e7822052f29f5f47e788,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.017222222222222222
W1,4,critical,rfly_5ca19071c656d70c34cf,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_cbc00db99c5e0568b198,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_8dcdb7d23c7e1791034f,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
W1,4,critical,rfly_aa48584e479fd1dae2c1,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_bd5dac1989e50dd41e8c,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_7a305a93429effc9a97b,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_6e2afc137be10ba728fc,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_90c19e835e6a3159f95f,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_a17f50ef3303989d08fd,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_9c91bf5ebda65573f82b,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_6d29a3bba925789e8afa,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_04bedec8ad3e0d298e0c,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_8a9b76cfbe7a24529aca,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_02c2b5d22c6d03e71bba,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_84dea336f5bc3fb7dc6e,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_28b4a115be26f78488fc,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_466904d2099b8fdb9d51,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_446bdeb5b62f9752fbf3,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_757afbf0abe738ef7876,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_dfb4649e732ecddefd7e,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_d9c8b1ca75b4342153a0,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_6cfa0e8f1bedfec7246a,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_37b338aed0213810e726,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
W1,4,critical,rfly_2833885aa1c1aca061ab,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.016944444444444446
W1,4,critical,rfly_09e1a9aa6511ce0a9676,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_c0d31ab0d54e627e37df,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_cf96145113e6f7d81315,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_84acf03eff9995886817,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_e40f485fbfd570b8a690,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_9ea5107ca5f52097fcf7,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_8ae62b70336ff8ee1c47,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_f729fd44f9a8490e4556,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_3c0009b04cca4c85b950,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_b8995ebd2e02f37c0293,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.008888888888888889
W1,4,critical,rfly_9781a8fb6a2bd0983e63,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_7c1d85a4bace6dbcfa81,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_467c005cf47bd5e45593,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_df531a9fac9a40ddc80b,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.009166666666666667
W1,4,critical,rfly_8b979c5382a5d1fc8708,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_dab6cc88382909fa0ed1,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.009166666666666667
W1,4,critical,rfly_2d527ee10686c10fa4a7,SIL,Sensor,fault_detection,False,0,0,False,0.025833333333333333,0.008888888888888889
W1,4,critical,rfly_8c87722c7ba9ebf757ad,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_669d3b13f76e08523f13,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_7e3476949f9601d241c4,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009444444444444445
W1,4,critical,rfly_b33e7a374f08108f2ea5,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_079f094f750a3a1550eb,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_2471e245fa93651bb142,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_ed7c272a8dcf4ee3e1e8,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_746561dea8f987209e39,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_9137c5e662e658532c8c,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_db1a444363efb150c30f,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_64090e28f45fb2c07139,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_2ae1926435fbf31ebd50,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_645dbfada2c72057060b,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_5b446df36302dfae5095,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_70775e6281ef22c4b36d,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_6b4d284e8ffa1ce0181d,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_d4d317fecbac603a6403,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_92dc1fec81d6ecc26247,SIL,Sensor,fault_detection,False,0,0,False,0.01638888888888889,0.009444444444444445
W1,4,critical,rfly_8c0ab11814f38b82e69b,SIL,Sensor,fault_detection,False,0,0,False,0.01638888888888889,0.009444444444444445
W1,4,critical,rfly_1b37fb2f93f22387360f,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009444444444444445
W1,4,critical,rfly_27cd104426c84b098c41,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009444444444444445
W1,4,critical,rfly_09d30b163fe2180fc970,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009444444444444445
W1,4,critical,rfly_c16bbb2ecd4edcb16651,SIL,Sensor,fault_detection,False,0,0,False,0.016944444444444446,0.009444444444444445
W1,4,critical,rfly_bbf15323cd524dcbf38d,SIL,Sensor,fault_detection,False,0,0,False,0.016944444444444446,0.009444444444444445
W1,4,critical,rfly_28cb9505bef6e1c64d5a,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009444444444444445
W1,4,critical,rfly_36b1772de026d4698fe4,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009444444444444445
W1,4,critical,rfly_a2d701c000c7b9f430c6,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009444444444444445
W1,4,critical,rfly_439f81dec5cf17ffd8a2,SIL,Sensor,fault_detection,False,0,0,False,0.017222222222222222,0.009166666666666667
W1,4,critical,rfly_b7f137a2654bcc2afb4b,SIL,Sensor,fault_detection,False,0,0,False,0.016944444444444446,0.009166666666666667
W1,4,critical,rfly_4f9419e60951fdb82226,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_f3e6434d3ac4ad65c16f,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009166666666666667
W1,4,critical,rfly_9fe6140beae920458dde,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_5beca75c3e0608421e2a,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_10647ad5541a438a2026,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
W1,4,critical,rfly_ee523d0e078318aa38d3,SIL,Sensor,fault_detection,False,0,0,False,0.02638888888888889,0.009166666666666667
W1,4,critical,rfly_e77021903dafba6516f4,SIL,Sensor,fault_detection,False,0,0,False,0.026111111111111113,0.009166666666666667
