policy,canonical_case_id,domain,fault_family,evaluation_role,detected,alarm_events,false_alarm_events,normal_calibration_holdout,exposure_hours,normal_exposure_hours
critical,rfly_0a1868d09ecde3c2e447,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_55d70dcfbad195ab447e,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_a130848a31727fa831c1,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_c500c697bf8f1a7673b7,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_83ea2f8077df41fbfe9e,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_f0e14067755835d05ff7,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_d1b21a519e4eccee3eaf,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_2b1856f7d054520b050d,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_25503268d7df262aa7cd,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_75a656683accbb17ed81,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_7c6d5cc8e71c30b677e5,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_2f48d2f80a27e4467084,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_e66c179e7ca11c60013b,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_b6da56290f70ad0fb022,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_a0f090e85a7da2cb7ddb,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_c40c6168c2e2f9aa42e6,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_349292b4270a03762c14,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_9d09727161950aa3f972,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_bcde90fa76cbbf2e51f6,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_265150e803b4b3fd6891,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_edad486602ffdeb5a48e,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_f662262f006eccccd4c2,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_48692db8c01fb85d6418,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_b0254b65298e80f54e55,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_57c6cf2b274af5b6d185,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_bcb79b801a9aa3bbc961,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_00a763807b10a4997a3b,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_98bc4160cd2439b3f0d1,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_448902248e850ab86368,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_b464627dc75f97629467,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_cd991e7f76d91c41caa4,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_4db4cd2a9c4abbb9cb4b,SIL,NoFault,normal_reference,,0,0,False,0.026944444444444444,0.026944444444444444
critical,rfly_af773562a5f83e338de4,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_60168a7751a7d9d1aa30,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_d9795894081a24b60e31,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_eab6215be8f8bba313c3,SIL,NoFault,normal_reference,,0,0,False,0.02722222222222222,0.02722222222222222
critical,rfly_003f9620cc8de34d4824,SIL,Propeller,fault_detection,True,1,0,False,0.024166666666666666,0.0011111111111111111
critical,rfly_043a6296f1587bdc6763,SIL,Propeller,fault_detection,True,1,0,False,0.024166666666666666,0.0011111111111111111
critical,rfly_03a110b8128b381b96ed,SIL,Propeller,fault_detection,True,1,0,False,0.02388888888888889,0.0011111111111111111
critical,rfly_0479fffa06458bb5f671,SIL,Propeller,fault_detection,True,1,0,False,0.021388888888888888,0.0011111111111111111
critical,rfly_0051d59b2354e02bbe00,SIL,Propeller,fault_detection,True,1,0,False,0.0175,0.0011111111111111111
critical,rfly_0024d6d571819a804d26,SIL,Propeller,fault_detection,False,0,0,False,0.022222222222222223,0.0011111111111111111
critical,rfly_02e05e8fc70d04e3c2de,SIL,Sensor,fault_detection,False,0,0,False,0.025277777777777777,0.008611111111111111
critical,rfly_02c2b5d22c6d03e71bba,SIL,Sensor,fault_detection,False,0,0,False,0.035,0.016944444444444446
critical,rfly_00edf2a6b7bacc894811,SIL,Sensor,fault_detection,True,1,0,False,0.017777777777777778,0.0075
critical,rfly_03f3debd3183e4b827c3,SIL,Sensor,fault_detection,False,0,0,False,0.025555555555555557,0.008888888888888889
critical,rfly_008d39698c76cc502712,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
critical,rfly_03f8881e8bac788d676d,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
critical,rfly_03b5f746eca179d1b296,SIL,Sensor,fault_detection,True,1,0,False,0.034722222222222224,0.016944444444444446
critical,rfly_04a2baf0ac07308b8804,SIL,Sensor,fault_detection,True,1,0,False,0.034722222222222224,0.017222222222222222
critical,rfly_035bf32ac49a0eedb333,SIL,Sensor,fault_detection,False,0,0,False,0.034722222222222224,0.017222222222222222
advisory,rfly_01f8a131775520fe08d8,HIL,Environment,environment_robustness,,1,1,False,0.021666666666666667,0.021666666666666667
advisory,rfly_02869208fd351f7248e7,HIL,Environment,environment_robustness,,1,1,False,0.03277777777777778,0.03277777777777778
advisory,rfly_012d2a915faa0c6b2e6a,HIL,Environment,environment_robustness,,1,1,False,0.030555555555555555,0.030555555555555555
advisory,rfly_03425f6a012baf80f9da,HIL,Environment,environment_robustness,,2,2,False,0.0225,0.0225
advisory,rfly_034c0ad902bab3f8adb0,HIL,Environment,environment_robustness,,0,0,False,0.020555555555555556,0.020555555555555556
advisory,rfly_01a1d52cce4638ddb386,HIL,Environment,environment_robustness,,0,0,False,0.020555555555555556,0.020555555555555556
advisory,rfly_049d68ada8b8fcb14676,HIL,Environment,environment_robustness,,1,1,False,0.020833333333333332,0.020833333333333332
advisory,rfly_009787717a505146e61b,HIL,Environment,environment_robustness,,0,0,False,0.020833333333333332,0.020833333333333332
advisory,rfly_002a8c238bce42375339,HIL,Environment,environment_robustness,,2,2,False,0.03305555555555555,0.03305555555555555
advisory,rfly_00536cf02989628c81ce,HIL,Environment,environment_robustness,,1,1,False,0.03305555555555555,0.03305555555555555
advisory,rfly_021ebac55c420ec9a288,HIL,Motor,fault_detection,True,1,0,False,0.03277777777777778,0.0
advisory,rfly_01f204a5d199e5a8b8fb,HIL,Motor,fault_detection,True,1,0,False,0.03194444444444444,0.0
advisory,rfly_02b48f3e389f6f5c3e43,HIL,Motor,fault_detection,True,1,0,False,0.013333333333333334,0.0
advisory,rfly_0171dcf4b2d86f290e6f,HIL,Motor,fault_detection,True,1,0,False,0.012777777777777779,0.0
advisory,rfly_03352ead71fc4dd9bde6,HIL,Motor,fault_detection,True,1,0,False,0.012777777777777779,0.0
advisory,rfly_014fc83ae29a8eccae33,HIL,Motor,fault_detection,True,1,0,False,0.012777777777777779,0.0
advisory,rfly_00ee001c99aa159cfd11,HIL,Motor,fault_detection,False,0,0,False,0.02361111111111111,0.0
advisory,rfly_028dc6db433613bbb603,HIL,Motor,fault_detection,True,1,0,False,0.02388888888888889,0.0
advisory,rfly_00e3e753f560b2f3ec54,HIL,Motor,fault_detection,True,1,0,False,0.01861111111111111,0.0
advisory,rfly_041931241a456e8fc4c6,HIL,Motor,fault_detection,True,1,0,False,0.019166666666666665,0.0
advisory,rfly_0433d0ebd7abda505020,HIL,Motor,fault_detection,True,2,0,False,0.034722222222222224,0.0
advisory,rfly_0058c4c30d4fc2bbc150,HIL,Motor,fault_detection,True,1,0,False,0.035,0.0
advisory,rfly_00458625c8b942377542,HIL,Motor,fault_detection,True,1,0,False,0.034722222222222224,0.0
advisory,rfly_0113ecaf67de028dcc2d,HIL,Motor,fault_detection,True,1,0,False,0.034722222222222224,0.0
advisory,rfly_03caa547b0bcec906ab7,HIL,Motor,fault_detection,True,1,0,False,0.03222222222222222,0.0
advisory,rfly_036c9573c63ffbd896d2,HIL,Motor,fault_detection,True,1,0,False,0.03166666666666667,0.0
advisory,rfly_3e6e4200e81980b9aa6b,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_7eced51190caa2e8683e,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_e21af99eaee532d26f28,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_7531ddf2d24437dc9e12,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_1c7405ab5f01c99fe3e7,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_cb569fabe91951686146,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
advisory,rfly_5c2e93134f6d540ae4e9,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_ef171aa8fb84e42100df,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_c26c34828fbf487b29d6,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_bd772a9843bfac6976ce,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_16f8009d30de933f226c,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
advisory,rfly_00a1192f3698e39a1e50,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_087ceeafd3990ecd2a1a,HIL,NoFault,normal_reference,,1,1,False,0.02,0.02
advisory,rfly_b870288e9828c5081c36,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_98b71605ce804a6d91cc,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
advisory,rfly_35c95182ec361fe7409e,HIL,NoFault,normal_reference,,1,1,False,0.02,0.02
advisory,rfly_aea999bd429b87bf846d,HIL,NoFault,normal_reference,,1,1,False,0.02,0.02
advisory,rfly_66475002f04c31d2603b,HIL,NoFault,normal_reference,,1,1,False,0.020277777777777777,0.020277777777777777
advisory,rfly_33cc5a2f9eb15b24e8c1,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
advisory,rfly_bf4d2d4456500d96ef2f,HIL,NoFault,normal_reference,,1,1,False,0.020277777777777777,0.020277777777777777
advisory,rfly_131f306cd7266c89234f,HIL,NoFault,normal_reference,,1,1,False,0.020277777777777777,0.020277777777777777
advisory,rfly_61a296ff866180e48613,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_4bd189905bc3eca7e154,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_8740b19069a7fa67ade9,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_0a4aca20d158e19069ff,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_b441cb2fffb390132854,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_26c2339843b557d2c8d8,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_81be493ae780b45f93ea,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_8ddf4add9eecb2582bd0,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_c2363c7958dff10ce206,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_4366be4dcabf671dc860,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
advisory,rfly_a3f37cb5c865cbef78a8,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_75a55c59c7f7a74ca180,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_f031926a965c8468a9fc,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
advisory,rfly_88ae53523386ab2c7262,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
advisory,rfly_2ca690e73f447b6305e9,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
advisory,rfly_677a29971936797f0253,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
advisory,rfly_e6de6d35a89a737bf626,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_c06e704d08af90ca7213,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_2373fe019cc1d1fde3ec,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_baad02790167d337c9d1,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_3c36ade8decbe5ac239b,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_1764ce459342b1098d44,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_a29d7601dc6c9614b116,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_3e75fe9b58e16fbbe595,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_de64d986012c6862db2f,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_d64e1b6c6d17877b7e76,HIL,NoFault,normal_reference,,1,1,False,0.011944444444444445,0.011944444444444445
advisory,rfly_640cbe771236b4cb0dc3,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_6393c8582fe29a5f3d17,HIL,NoFault,normal_reference,,0,0,False,0.011944444444444445,0.011944444444444445
advisory,rfly_0dc4aeba0361440bf886,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_2d2209ed6248fa87e87e,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_9cd7c905251aa2d6466e,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
advisory,rfly_1cd8fcbfbcea4cf74ddf,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_cd5b3d504cd553c26eb2,HIL,NoFault,normal_reference,,1,1,False,0.012777777777777779,0.012777777777777779
advisory,rfly_01227258036a2ceb77c0,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
advisory,rfly_2589281a63f6e5c29fdc,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
advisory,rfly_e48cc637ab1e397284d2,HIL,NoFault,normal_reference,,1,1,False,0.011944444444444445,0.011944444444444445
advisory,rfly_a92d206ab69d47997c67,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_c0052c677cbea41224d0,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_45fc8e990943cac80165,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_a14290b2d834be605145,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_28a5a7f85a322dd3e6c7,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_7bff231ea5f1431132fe,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_417286acd52a223216a6,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_b4756da38ae4a46033d6,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
advisory,rfly_66fc439db44447d01505,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_50e1f00744367d308330,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_e2216cd9109e6aa80c95,HIL,NoFault,normal_reference,,1,1,False,0.012777777777777779,0.012777777777777779
advisory,rfly_1ac4a84e7ae3e45127b2,HIL,NoFault,normal_reference,,1,1,False,0.012777777777777779,0.012777777777777779
advisory,rfly_5dfedd1a831c653b2672,HIL,NoFault,normal_reference,,1,1,False,0.011944444444444445,0.011944444444444445
advisory,rfly_37bf2fb1398e21164bc6,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_ddfb462e999000a82eca,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_a519e2e2b042859bbe96,HIL,NoFault,normal_reference,,1,1,False,0.0125,0.0125
advisory,rfly_54b29d39e521aeee7574,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_73b4158515d9b02fd9f3,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
advisory,rfly_e09056ef8ab5a9fee5be,HIL,NoFault,normal_reference,,1,1,False,0.012222222222222223,0.012222222222222223
advisory,rfly_a5351e38f45bca5e919a,HIL,NoFault,normal_reference,,0,0,True,0.016944444444444446,0.016944444444444446
advisory,rfly_4cb02b7e1899e7c92042,HIL,NoFault,normal_reference,,0,0,True,0.017222222222222222,0.017222222222222222
advisory,rfly_0eadcff277b37493e278,HIL,NoFault,normal_reference,,0,0,True,0.013055555555555556,0.013055555555555556
advisory,rfly_c85391554bfd0d17a17f,HIL,NoFault,normal_reference,,0,0,True,0.01361111111111111,0.01361111111111111
advisory,rfly_c1e0eaf4332b3aed0cc0,HIL,NoFault,normal_reference,,0,0,True,0.01361111111111111,0.01361111111111111
advisory,rfly_c1b1734e8989dbd49b2f,HIL,NoFault,normal_reference,,0,0,True,0.01361111111111111,0.01361111111111111
advisory,rfly_5886f9fb282aa248eada,HIL,NoFault,normal_reference,,0,0,True,0.014166666666666666,0.014166666666666666
advisory,rfly_8b27049b6377898171b7,HIL,NoFault,normal_reference,,0,0,True,0.014722222222222222,0.014722222222222222
advisory,rfly_e39b515de8ba75e9adc6,HIL,NoFault,normal_reference,,0,0,True,0.012222222222222223,0.012222222222222223
advisory,rfly_79308933d7eeb1cdcdeb,HIL,NoFault,normal_reference,,0,0,True,0.015,0.015
advisory,rfly_addde7b01d65d2533d1c,HIL,NoFault,normal_reference,,0,0,True,0.015277777777777777,0.015277777777777777
advisory,rfly_93856df901c264c3ff95,HIL,NoFault,normal_reference,,0,0,True,0.015555555555555555,0.015555555555555555
advisory,rfly_8b803c3e154784d79f3f,HIL,NoFault,normal_reference,,0,0,True,0.01611111111111111,0.01611111111111111
advisory,rfly_5175059333e1b93fe6a8,HIL,NoFault,normal_reference,,0,0,True,0.01611111111111111,0.01611111111111111
advisory,rfly_7e19fcbd6bd108e25e8f,HIL,NoFault,normal_reference,,0,0,True,0.015277777777777777,0.015277777777777777
advisory,rfly_99376dfd6ef4750fee03,HIL,NoFault,normal_reference,,0,0,True,0.015833333333333335,0.015833333333333335
advisory,rfly_37e94dd11082a978f259,HIL,NoFault,normal_reference,,0,0,True,0.01638888888888889,0.01638888888888889
advisory,rfly_05a44e5d3204c206011a,HIL,NoFault,normal_reference,,0,0,True,0.01611111111111111,0.01611111111111111
advisory,rfly_028b73e1363931c538bf,HIL,NoFault,normal_reference,,0,0,True,0.016666666666666666,0.016666666666666666
advisory,rfly_cd9c77d4b25156fce42c,HIL,NoFault,normal_reference,,0,0,True,0.014166666666666666,0.014166666666666666
advisory,rfly_986034d6701d155bf691,HIL,NoFault,normal_reference,,0,0,True,0.017222222222222222,0.017222222222222222
advisory,rfly_70dfc2ee6e7afefa8549,HIL,NoFault,normal_reference,,0,0,True,0.014722222222222222,0.014722222222222222
advisory,rfly_d269cde8cb4710fc32bb,HIL,NoFault,normal_reference,,0,0,True,0.014722222222222222,0.014722222222222222
advisory,rfly_b1881db286cfc5aa5a99,HIL,NoFault,normal_reference,,0,0,True,0.015,0.015
advisory,rfly_82a3be2f1f903a8e2e05,HIL,NoFault,normal_reference,,1,1,True,0.015555555555555555,0.015555555555555555
advisory,rfly_dfb814a4d0034e8a47c5,HIL,NoFault,normal_reference,,1,1,True,0.015555555555555555,0.015555555555555555
advisory,rfly_f4a88d7d367f5e431c39,HIL,NoFault,normal_reference,,1,1,True,0.01611111111111111,0.01611111111111111
advisory,rfly_e291f200f259e905e278,HIL,NoFault,normal_reference,,1,1,True,0.01638888888888889,0.01638888888888889
advisory,rfly_66197508187136a0baca,HIL,NoFault,normal_reference,,1,1,True,0.01611111111111111,0.01611111111111111
advisory,rfly_5da678b3c567daaa0608,HIL,NoFault,normal_reference,,1,1,True,0.01638888888888889,0.01638888888888889
advisory,rfly_eb5d090e71283f3ab484,HIL,NoFault,normal_reference,,0,0,True,0.014444444444444444,0.014444444444444444
advisory,rfly_98652429c75c8d5efc9c,HIL,NoFault,normal_reference,,1,1,True,0.016666666666666666,0.016666666666666666
advisory,rfly_208a2c9f1a0921cec18d,HIL,NoFault,normal_reference,,0,0,True,0.015,0.015
advisory,rfly_f1065cf2acb83bf1ba6a,HIL,NoFault,normal_reference,,0,0,True,0.015,0.015
advisory,rfly_cca798493bf9fa32db5e,HIL,NoFault,normal_reference,,0,0,True,0.01611111111111111,0.01611111111111111
advisory,rfly_b653082f23d4366b2583,HIL,NoFault,normal_reference,,0,0,True,0.015833333333333335,0.015833333333333335
advisory,rfly_d1a7ed945657f0575c4d,HIL,NoFault,normal_reference,,0,0,True,0.01611111111111111,0.01611111111111111
advisory,rfly_bbd705062f13762a211a,HIL,NoFault,normal_reference,,0,0,True,0.016666666666666666,0.016666666666666666
advisory,rfly_dfa6cf288d28fe904dfc,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_a0bb133c8bc2c93e44a0,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_a846a1193f63b76f4beb,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_e36fafdc316e82bb4773,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_0e38d0db337c675a3d33,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_ba5ef76a5a67752ef2ff,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_7810f6ad2b281518b7fc,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_0677fc17f64a084f3cc6,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_a6652c69cc9e908e4081,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_f6b059a232ac108ee3e2,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_5c026147f312c07468bf,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_c585c66339874d002823,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_dcd10e00f2339c39e8c6,HIL,NoFault,normal_reference,,1,1,False,0.01361111111111111,0.01361111111111111
advisory,rfly_0d08bff7a43d05651966,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_c44759c2664f3462b70d,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_425543e041e98f52f6b2,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_5bacab71b005284a5e4a,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_a807b7145f0bc015a4a3,HIL,NoFault,normal_reference,,1,1,False,0.01361111111111111,0.01361111111111111
advisory,rfly_56a8a24ea2f82e7d5506,HIL,NoFault,normal_reference,,1,1,False,0.01361111111111111,0.01361111111111111
advisory,rfly_6735d7ac7f348a26fc27,HIL,NoFault,normal_reference,,1,1,False,0.013333333333333334,0.013333333333333334
advisory,rfly_5c5dc19d147382cc29cf,HIL,NoFault,normal_reference,,1,1,False,0.013888888888888888,0.013888888888888888
advisory,rfly_78365c3ad26efabce9df,HIL,NoFault,normal_reference,,1,1,False,0.013888888888888888,0.013888888888888888
advisory,rfly_8cb557cef3015cdfa86f,HIL,NoFault,normal_reference,,1,1,False,0.013888888888888888,0.013888888888888888
advisory,rfly_396b52c6564287248268,HIL,NoFault,normal_reference,,1,1,False,0.01361111111111111,0.01361111111111111
advisory,rfly_706c5ebca3e6cb4af352,HIL,NoFault,normal_reference,,1,1,False,0.013888888888888888,0.013888888888888888
advisory,rfly_d805344bdfc680b8a3bb,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_30b2c68c5155884a6a87,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_e28a3a9ead1356a525c7,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_4f3c6bddfd4b621698ae,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_d2278c9f6a49e04861ef,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_12bdfbeb5f2f1c79bb57,HIL,NoFault,normal_reference,,0,0,False,0.013333333333333334,0.013333333333333334
advisory,rfly_f702db2da57465739061,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_aa016d9b6d6744d59f2c,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_a99975f91e350c44ea94,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_a5b46fe1efcd3bac4ffc,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_abb70826c6baf7965160,HIL,NoFault,normal_reference,,0,0,False,0.013888888888888888,0.013888888888888888
advisory,rfly_603e9902a194b2beb332,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_90ffa2ada11fe86e635c,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_a3f123274913784c813e,HIL,NoFault,normal_reference,,0,0,False,0.01361111111111111,0.01361111111111111
advisory,rfly_4b194fca48a8bf3a592d,HIL,NoFault,normal_reference,,1,1,False,0.013888888888888888,0.013888888888888888
