platform_metadata,fault_id,fault_parameter,fault_severity,planned_fault_start_s,planned_fault_end_s,case_id,canonical_case_id,source_archive,dataset_version,domain,representation,platform,flight_status,fault_family,fault_subtype,system_fault,environment_condition,evaluation_role,fault_start_s,fault_end_s,duration_s,truth_source,ulog_sha256,testinfo_sha256,duplicate_group,quality_status,split_group_id,split,cv_fold,object_name,parsed_path,ulog_bytes
unknown,[123453.],[4.  1.  1.1 0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_43_2103000042,rfly_81c7ba61aae55aa347d3,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,126.0,test_info,81c7ba61aae55aa347d33eda59ef0da21b51a065d51e31767cd33dddf7537108,05a6ef0c00000f63b4e33a0c46227b982769ee8253e3eefa0fff0f2b5d924c4c,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_43_2103000042/Log/log_42_2023-8-22-23-21-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,15207280
unknown,[123453.],[4.  1.  1.1 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_44_2103000043,rfly_3799a7c910ea83e4ba7a,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,126.0,test_info,3799a7c910ea83e4ba7a8f6bb4588df40b73ee454c2bd7560fccb18f593cd432,4314119492c556ef30b1b6f33ad7c675caf83f6a947894226c2d6615266dd510,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_44_2103000043/Log/log_43_2023-8-22-23-24-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,15054721
unknown,[123453.],[4.  1.  1.1 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_45_2103000044,rfly_4d9c7433ea65e633c13c,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,126.0,test_info,4d9c7433ea65e633c13c8a748238775773261d1a0c9ad07bea5c177a89aaa53e,8f62c8ba19520ff08d1d1de82d1aea9359488dddd2a3065970cc076c68b1f2a5,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_45_2103000044/Log/log_44_2023-8-22-23-27-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,15173000
unknown,[123453.],[4.  1.1 0.9 0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_46_2103000045,rfly_0fb2a2f125eb31141e7e,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,125.0,test_info,0fb2a2f125eb31141e7efc37b76dff8623b9a688b2090f15f2a4dd0f5fd6f411,18bc70f0f7a214faf9a3271ffb8f3da3a5550ca806fc609f20614d71ed1b6de7,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_46_2103000045/Log/log_45_2023-8-22-23-30-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,14991766
unknown,[123453.],[4.  1.1 0.9 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_47_2103000046,rfly_50c374d25644c1b7cebc,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,127.0,test_info,50c374d25644c1b7cebcc3e18bfb5d09a33f7043abbb50b012aa1809558240ba,d0fe3c8f0a4a9672e29dfccd7b3051cbeaa6a4e8789cfdd5c22b51016e6b9049,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_47_2103000046/Log/log_46_2023-8-22-23-33-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,15167919
unknown,[123453.],[4.  1.1 0.9 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_48_2103000047,rfly_12f907d5dac4644b84b3,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,125.0,test_info,12f907d5dac4644b84b3726e5085bb3e920735cc6b63faa7b1b36321364348d6,37705591fcf71ace020bb2f37438857c643dd141dd03448c59d2ec90ea88b9b4,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_48_2103000047/Log/log_47_2023-8-22-23-36-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,14848081
unknown,[123453.],[4.  1.1 1.  0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_49_2103000048,rfly_d7676ccca09ee9491362,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,123.0,test_info,d7676ccca09ee94913629ae88b7b30cb889cac5ab9a9497e14e8b5fc1e9c5df0,aa732ebbf74c2299d05ba48100dca355f9d976611c538e3f6288012de47a8fa6,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_49_2103000048/Log/log_48_2023-8-22-23-39-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0040.parquet,14819163
unknown,[123453.],[4.  1.1 1.  1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_50_2103000049,rfly_67b024ab13ea117c4f5f,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,125.0,test_info,67b024ab13ea117c4f5fbc838e961490eed260df2fd4abda25faeac1f3e6e74a,9e90dd833e7694f5f2bfb0f31579c77c000df16baf48d3a37b586e4f3da93933,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_50_2103000049/Log/log_49_2023-8-22-23-42-02.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,14923533
unknown,[123453.],[4.  1.1 1.  1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_51_2103000050,rfly_1cf421f81e6c7ee10889,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,126.0,test_info,1cf421f81e6c7ee108894807fc5d7115c14da3d26faa600dc54f96d36a66183a,7066236ff49c8e0379ff6933686113515354a6df9d8dd2eb0eacb50dfb112be6,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_51_2103000050/Log/log_50_2023-8-22-23-45-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,14949208
unknown,[123453.],[4.  1.1 1.1 0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_52_2103000051,rfly_ff969e8a6d22e4c03c32,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,124.0,test_info,ff969e8a6d22e4c03c32ce035403d59ce2ca65f7592e527d33563456ae443926,233020a876a243bbb9b3507ec23f2ae83c64886ceac842ff07dac36dfae1b074,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_52_2103000051/Log/log_51_2023-8-22-23-48-02.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15036141
unknown,[123453.],[4.  1.1 1.1 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_53_2103000052,rfly_2f2801d6dbf94bffa561,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,125.0,test_info,2f2801d6dbf94bffa561e433830024b642cb5af9a62ae522a0e174590e841785,188970b813e1542f559adbae084f2967bc84ab7ba9c73151de5220fe1614f660,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_53_2103000052/Log/log_52_2023-8-22-23-51-02.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15024308
unknown,[123453.],[4.  1.1 1.1 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-gyro/TestCase_54_2103000053,rfly_66f282dc540f333b51b9,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Gyroscope,True,None,fault_detection,54.0,99.0,124.0,test_info,66f282dc540f333b51b97661e2909bbc5cffe1541824674c45ce295c3dcbcdd4,aad35ed1c4ba316e83ddb1c1710564d05a95b5dee97291c8837062abb24d9740,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-gyro,development,3,HIL-Sensors/waypoint-gyro/TestCase_54_2103000053/Log/log_53_2023-8-22-23-54-00.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,14875229
unknown,[123455.],[3.  0.  0.3 0.  0.3 0.  0.3],unknown,58.0,103.0,HIL-Sensors/waypoint-mag/TestCase_129_2105000128,rfly_e5c55047a8d25dcd1f25,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,58.0,103.0,129.0,test_info,e5c55047a8d25dcd1f2541d358f8e64fb8a9bb5a7a016c8b608dc49ee076c617,7c9d2a8e7afa4c1a3ebea5a0c72e60f02fb192b6f2de7aa08d58546a2e63e5db,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_129_2105000128/Log/log_128_2023-8-23-19-04-12.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15262818
unknown,[123455.],[3.   0.05 0.3  0.05 0.3  0.05 0.3 ],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_130_2105000129,rfly_7da957a9acf1a85b1983,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,123.0,test_info,7da957a9acf1a85b198341aa45405b16a9dd95c138f8a5182444c248b7e91502,3f1e49be45d7253c0c20b1bf91bc879b1492f88b08494e91021e0cd348905905,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_130_2105000129/Log/log_129_2023-8-23-19-07-10.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15000229
unknown,[123455.],[4.  0.9 0.9 0.9],unknown,58.0,103.0,HIL-Sensors/waypoint-mag/TestCase_28_2105000027,rfly_a9a19e15185a16885841,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,58.0,103.0,133.0,test_info,a9a19e15185a16885841bcd074e6b025565e34cfb456dd99d13a32304190f9c3,3eb3c96559bb61d64ff55a601c48223620f7485d85ad6f7469723a6b6136bcde,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_28_2105000027/Log/log_27_2023-8-23-14-32-48.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,11263290
unknown,[123455.],[4.  0.9 0.9 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_29_2105000028,rfly_6fc764d107016d1ba435,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,128.0,test_info,6fc764d107016d1ba435c2a72267cc3bebcfcf5fc70edaef1cbacf1ba9aca204,42023a080f9b9badfe2b030557e21ed006c9481f7530cbed52bd56c503b80fc9,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_29_2105000028/Log/log_28_2023-8-23-14-35-52.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15280271
unknown,[123455.],[4.  0.9 0.9 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_30_2105000029,rfly_8d2b1253d2a1cf799e11,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,128.0,test_info,8d2b1253d2a1cf799e1148db7438e6eda3d10b3365055594ce737fe57854c396,8dea16cc2a72b02a26d15e48c7acbfd31fde953b44be49e074ff00fe47eff765,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_30_2105000029/Log/log_29_2023-8-23-14-38-52.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15073557
unknown,[123455.],[4.  0.9 1.  0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_31_2105000030,rfly_0938359e56766613ad54,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,126.0,test_info,0938359e56766613ad54cf9c37ed36058c90c16f493aa92fc0fda18e057341f9,c5a894e9486b47ba163154147e9daa54d20be8017bcb557cc04dd43a1c6b3d1a,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_31_2105000030/Log/log_30_2023-8-23-14-41-54.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,14950997
unknown,[123455.],[4.  0.9 1.  1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_32_2105000031,rfly_0b01061c53663f1bd4b5,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,0b01061c53663f1bd4b548a470799ff1d68d3f6e1279a7d7e53751a9fc127be1,e8a5830bf56cf72ac62cb2984c02925aba9b77fd82a6eebc32e2ddbcd078f790,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_32_2105000031/Log/log_31_2023-8-23-14-44-56.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15060766
unknown,[123455.],[4.  0.9 1.  1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_33_2105000032,rfly_ae222aca589677acf70a,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,128.0,test_info,ae222aca589677acf70a2d95b9f7e9b965a7bc0b83122ec6618f8ad63241c730,a42af48d3614c3734bad740c4fdb171242ad29374696ab291e827a87f630069e,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_33_2105000032/Log/log_32_2023-8-23-14-48-00.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15017996
unknown,[123455.],[4.  0.9 1.1 0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_34_2105000033,rfly_e8f6b5b337670549a07d,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,e8f6b5b337670549a07da480bed66f103faca9b904b55909dcd186f364e3f3b3,774c947ff5fecd3ad5f1948be19631de1b14142c7b4b099112c75c007a5498a9,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_34_2105000033/Log/log_33_2023-8-23-14-51-02.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,15011333
unknown,[123455.],[4.  0.9 1.1 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_35_2105000034,rfly_ba5f6eada6c07cc407d6,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,ba5f6eada6c07cc407d66c7d2d0a6d1056911094ceafd0f1ae078f8f42054c7f,c0a22cb3a2edddfbf250019b3cb8aab08cb14c0b7dfb0132abc8341a99d9e2e9,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_35_2105000034/Log/log_34_2023-8-23-14-54-02.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,14934291
unknown,[123455.],[4.  0.9 1.1 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_36_2105000035,rfly_d083a9791cf6b934f264,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,128.0,test_info,d083a9791cf6b934f26455e6668153d083a5ac1b1fde365260bedfbca695b4e1,38267f83bce9ff70f400dc03a9398114f4e421a0972d6c2972d31844202aabe9,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_36_2105000035/Log/log_35_2023-8-23-14-57-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0041.parquet,14998068
unknown,[123455.],[4.  1.  0.9 0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_37_2105000036,rfly_16a8a76fdc4f412f6b9e,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,128.0,test_info,16a8a76fdc4f412f6b9e951aa7c87886ca5393863132059c5a16cf2ce5143ff8,b604ba45adea42ecc71eac4e0db39ddb9355c44b706b0651c0870f6b2f07c1f3,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_37_2105000036/Log/log_36_2023-8-23-15-00-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15240785
unknown,[123455.],[4.  1.  0.9 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_38_2105000037,rfly_54b6b41c7be59406eecb,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,128.0,test_info,54b6b41c7be59406eecb21b77686af84915da5ba5c5e61d379e66aa79e56b909,b7ac4b1d53548ab0158a145386c0c5dfc6f50066488820b44a249c3c044efa08,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_38_2105000037/Log/log_37_2023-8-23-15-03-08.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15081795
unknown,[123455.],[4.  1.  0.9 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_39_2105000038,rfly_5549268d7f15e692a80b,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,5549268d7f15e692a80b0c5b82eab46b3a654496d29a9be49e9409ff2a2fece2,d8067f7c654c0b196b51ecbd69a9c8da8f5878e6af20ee7f3815558f2e26dd18,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_39_2105000038/Log/log_38_2023-8-23-15-06-10.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15062352
unknown,[123455.],[4.  1.  1.  0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_40_2105000039,rfly_6f5648142b4197c10544,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,6f5648142b4197c10544f3348ccab8114078b987d74523d650b57b6fa507d1f9,5417bad3c38004109ffb644e624d5e5dccb7bb752ea27d79a5198145d5b0a6ce,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_40_2105000039/Log/log_39_2023-8-23-15-09-10.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15111890
unknown,[123455.],[4. 1. 1. 1.],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_41_2105000040,rfly_bfd1d2c6cd2fdfedb35e,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,bfd1d2c6cd2fdfedb35e6dd5810d0c92252ac25a318df6445ed4539f9fc511df,10ac71a0f5110d6a0c91a3db4cf2eb03a3bd2b75d3a12550c890653ccfbcdb88,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_41_2105000040/Log/log_40_2023-8-23-15-12-10.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,14991333
unknown,[123455.],[4.  1.  1.  1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_42_2105000041,rfly_d6bcf40de81350aae4a6,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,d6bcf40de81350aae4a6704085e7153ac34a1bd777d61966aa5bfa46066343fd,ae50c91634b3731a85585edb4552448d71fe48d3fd28ecc9d5e1c68cdf1aeeac,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_42_2105000041/Log/log_41_2023-8-23-15-15-12.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15021289
unknown,[123455.],[4.  1.  1.1 0.9],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_43_2105000042,rfly_8e3eb2e8b9f18c0afbba,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,8e3eb2e8b9f18c0afbbafec54ed12050867d8680512321f4b81d1d9bb0d7932a,54b040b618a3e84c9e339c1305ef1381e8682017951779898d4e138a9c9614ed,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_43_2105000042/Log/log_42_2023-8-23-15-18-12.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15251699
unknown,[123455.],[4.  1.  1.1 1. ],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_44_2105000043,rfly_3ecd450586a0271e9a0e,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,126.0,test_info,3ecd450586a0271e9a0e6f5bc29cf8760b7137f65dfc8db25f99c9f06e071695,ec9cd4cf1b434a439d54e24a72cb8c09a3d0de8f3737f9f94cb3616dae9d626b,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_44_2105000043/Log/log_43_2023-8-23-15-21-12.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,14857566
unknown,[123455.],[4.  1.  1.1 1.1],unknown,54.0,99.0,HIL-Sensors/waypoint-mag/TestCase_45_2105000044,rfly_52344c82f75b51ada58d,xianglile/rflymad-hil,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,fault,Sensor,Unknown,True,None,fault_detection,54.0,99.0,127.0,test_info,52344c82f75b51ada58dfb8f359811fa373258cfd707839e10182c5176ab8980,677522d1e54a50ca674080ac858cf5eec7bf6adfad451ba5009892cdbeab51c4,,provisional_testinfo_truth,simulation_scenario:HIL-Sensors/waypoint-mag,development,0,HIL-Sensors/waypoint-mag/TestCase_45_2105000044/Log/log_44_2023-8-23-15-24-14.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Sensors/batch_0042.parquet,15108254
